frame,timestamp_sec,track_id,class_id,class_name,confidence,x1,y1,x2,y2
5,0.08341666666666667,2,1,yellow_stone,0.9179757833480835,902.67724609375,580.5171508789062,1010.94580078125,680.5288696289062
5,0.08341666666666667,1,0,red_stone,0.8774803876876831,976.6687622070312,160.27528381347656,1041.973388671875,222.47357177734375
5,0.08341666666666667,2,0,red_stone,0.9193308353424072,1030.4942626953125,279.2569885253906,1135.057861328125,375.82269287109375
6,0.10010000000000001,1,1,yellow_stone,0.9020136594772339,1098.9510498046875,414.6803894042969,1201.3876953125,512.4246215820312
6,0.10010000000000001,2,1,yellow_stone,0.9130762815475464,899.9077758789062,574.6377563476562,1013.0623168945312,679.189453125
6,0.10010000000000001,2,0,red_stone,0.8873488903045654,1030.071533203125,276.38916015625,1138.5782470703125,376.6171875
7,0.11678333333333334,1,1,yellow_stone,0.915070116519928,1097.56298828125,412.6091613769531,1201.44287109375,511.7770690917969
7,0.11678333333333334,2,1,yellow_stone,0.9116833209991455,895.5408935546875,568.109130859375,1017.2250366210938,681.0765991210938
7,0.11678333333333334,2,0,red_stone,0.8927631378173828,1034.017333984375,280.7522277832031,1140.4920654296875,379.1644592285156
8,0.13346666666666668,1,1,yellow_stone,0.9281226396560669,1096.7144775390625,411.7071228027344,1204.5921630859375,514.9468383789062
8,0.13346666666666668,2,1,yellow_stone,0.9129714369773865,894.3661499023438,564.0210571289062,1017.83837890625,679.0701904296875
8,0.13346666666666668,2,0,red_stone,0.8668758273124695,1037.31494140625,285.3392333984375,1142.5189208984375,382.5600891113281
8,0.13346666666666668,1,0,red_stone,0.8696155548095703,978.5752563476562,150.79905700683594,1057.97216796875,225.99844360351562
9,0.15015,1,1,yellow_stone,0.92817223072052,1093.64111328125,410.26885986328125,1205.4468994140625,517.4986572265625
9,0.15015,2,1,yellow_stone,0.8998112082481384,900.7967529296875,561.414306640625,1013.208740234375,665.8341674804688
9,0.15015,2,0,red_stone,0.8772363662719727,1038.6956787109375,285.9530944824219,1146.9227294921875,386.0281677246094
10,0.16683333333333333,1,1,yellow_stone,0.8981202244758606,1093.1630859375,412.0071716308594,1205.42578125,519.9215698242188
10,0.16683333333333333,2,1,yellow_stone,0.8956544995307922,905.944091796875,557.1207275390625,1008.7867431640625,652.1194458007812
11,0.18351666666666666,1,1,yellow_stone,0.8874662518501282,1092.2606201171875,414.8592529296875,1203.759521484375,522.3814086914062
11,0.18351666666666666,2,1,yellow_stone,0.909793496131897,900.7938842773438,552.0191040039062,1012.1515502929688,654.9891357421875
12,0.20020000000000002,1,1,yellow_stone,0.9276638031005859,1094.0303955078125,417.2872619628906,1202.19677734375,521.7297973632812
12,0.20020000000000002,2,1,yellow_stone,0.913002073764801,897.3507690429688,547.4393310546875,1014.8018188476562,656.5490112304688
13,0.21688333333333334,1,1,yellow_stone,0.8964530825614929,1092.27783203125,417.7701416015625,1203.400390625,525.3059692382812
13,0.21688333333333334,2,1,yellow_stone,0.9079592227935791,896.2135009765625,541.8526000976562,1014.4600219726562,651.8485107421875
14,0.23356666666666667,1,1,yellow_stone,0.9525159597396851,1090.05810546875,416.423095703125,1206.1153564453125,529.0730590820312
14,0.23356666666666667,2,1,yellow_stone,0.9161896705627441,903.1838989257812,539.4097290039062,1009.292724609375,637.4398803710938
15,0.25025000000000003,1,1,yellow_stone,0.9351650476455688,1088.7587890625,417.97845458984375,1203.69677734375,529.5695190429688
15,0.25025000000000003,2,1,yellow_stone,0.9374010562896729,905.1276245117188,533.396484375,1009.7247314453125,629.4473266601562
15,0.25025000000000003,1,0,red_stone,0.8855947852134705,991.2479248046875,146.72421264648438,1083.9822998046875,234.61305236816406
16,0.26693333333333336,1,1,yellow_stone,0.9191816449165344,1089.6309814453125,420.17095947265625,1201.74072265625,529.1090698242188
16,0.26693333333333336,2,1,yellow_stone,0.9115976095199585,903.4368896484375,528.9509887695312,1011.6428833007812,628.2648315429688
17,0.2836166666666667,1,1,yellow_stone,0.9291499257087708,1090.003173828125,421.1361083984375,1201.409423828125,529.6237182617188
17,0.2836166666666667,2,1,yellow_stone,0.93583083152771,900.9644165039062,524.9588623046875,1014.1550903320312,629.322998046875
18,0.3003,1,1,yellow_stone,0.9449431300163269,1088.6051025390625,421.4728088378906,1201.6217041015625,531.9318237304688
18,0.3003,2,1,yellow_stone,0.922427773475647,897.73974609375,519.12060546875,1017.1136474609375,629.8522338867188
19,0.31698333333333334,1,1,yellow_stone,0.9409878253936768,1089.112548828125,422.894287109375,1200.67724609375,532.2112426757812
19,0.31698333333333334,2,1,yellow_stone,0.9205356240272522,901.6709594726562,516.0311279296875,1012.6766357421875,618.84033203125
19,0.31698333333333334,-1,2,hog_line,0.9010469317436218,0.0,379.2075500488281,1024.7938232421875,412.918212890625
19,0.31698333333333334,1,0,red_stone,0.9031453132629395,994.3526611328125,166.05018615722656,1071.73779296875,237.35205078125
20,0.33366666666666667,1,1,yellow_stone,0.9375010132789612,1089.0240478515625,423.99188232421875,1200.0557861328125,533.0763549804688
20,0.33366666666666667,2,1,yellow_stone,0.9276135563850403,907.35400390625,513.0013427734375,1009.5304565429688,606.8496704101562
20,0.33366666666666667,1,0,red_stone,0.8970553874969482,993.5617065429688,170.13027954101562,1070.6839599609375,239.802978515625
21,0.35035,1,1,yellow_stone,0.9235660433769226,1090.2489013671875,426.04168701171875,1198.6392822265625,532.7250366210938
21,0.35035,2,1,yellow_stone,0.9242059588432312,903.0142211914062,506.2310485839844,1013.3333740234375,607.8645629882812
21,0.35035,1,0,red_stone,0.9315915107727051,994.9619750976562,171.08148193359375,1073.1163330078125,240.97088623046875
22,0.3670333333333333,1,1,yellow_stone,0.9390466809272766,1090.2801513671875,426.7358093261719,1197.73583984375,532.4573364257812
22,0.3670333333333333,2,1,yellow_stone,0.949400007724762,899.8666381835938,501.977294921875,1014.570556640625,608.145263671875
22,0.3670333333333333,1,0,red_stone,0.8655611276626587,997.6400756835938,169.59991455078125,1076.2520751953125,239.63018798828125
23,0.38371666666666665,1,1,yellow_stone,0.9265294671058655,1090.2969970703125,427.4263610839844,1196.9205322265625,532.3767700195312
23,0.38371666666666665,2,1,yellow_stone,0.9371607303619385,897.13232421875,495.84661865234375,1017.2689208984375,607.7601928710938
23,0.38371666666666665,1,0,red_stone,0.8710535168647766,999.0153198242188,167.54270935058594,1080.2523193359375,239.85684204101562
24,0.40040000000000003,1,1,yellow_stone,0.9142283201217651,1091.4197998046875,430.319580078125,1195.381591796875,532.4804077148438
24,0.40040000000000003,2,1,yellow_stone,0.9401276111602783,897.62890625,491.93035888671875,1014.4150390625,600.8977661132812
24,0.40040000000000003,1,0,red_stone,0.8618713021278381,997.0540161132812,164.33657836914062,1084.3597412109375,242.7216339111328
25,0.41708333333333336,1,1,yellow_stone,0.9231085777282715,1092.154052734375,432.6134338378906,1193.1026611328125,531.4048461914062
25,0.41708333333333336,2,1,yellow_stone,0.9425854682922363,902.9226684570312,489.77581787109375,1011.2645263671875,590.745361328125
26,0.4337666666666667,1,1,yellow_stone,0.909665048122406,1090.5172119140625,433.27276611328125,1192.5880126953125,533.0499267578125
26,0.4337666666666667,2,1,yellow_stone,0.9198419451713562,904.7933959960938,486.1510314941406,1010.5172729492188,584.6282348632812
27,0.45045,1,1,yellow_stone,0.9421955347061157,1085.91455078125,432.36016845703125,1193.6534423828125,537.716552734375
27,0.45045,2,1,yellow_stone,0.9036662578582764,902.5941772460938,481.4777526855469,1010.8375244140625,582.55078125
28,0.46713333333333334,1,1,yellow_stone,0.9286783933639526,1084.133056640625,432.5773010253906,1193.72509765625,539.6273193359375
28,0.46713333333333334,2,1,yellow_stone,0.9514455199241638,900.0070190429688,476.68267822265625,1013.885986328125,583.5177001953125
28,0.46713333333333334,1,0,red_stone,0.8745145797729492,996.3736572265625,161.5160369873047,1091.2427978515625,247.84332275390625
29,0.4838166666666667,1,1,yellow_stone,0.9168251156806946,1082.441650390625,434.8899230957031,1192.7811279296875,542.5685424804688
29,0.4838166666666667,2,1,yellow_stone,0.9428839087486267,899.5399169921875,474.1265869140625,1013.340087890625,581.2586059570312
30,0.5005000000000001,1,1,yellow_stone,0.9376720190048218,1081.580078125,436.43011474609375,1193.147705078125,545.4755859375
30,0.5005000000000001,2,1,yellow_stone,0.9627928137779236,900.1588745117188,470.4859313964844,1013.9773559570312,577.8826293945312
30,0.5005000000000001,1,0,red_stone,0.8885646462440491,997.1197509765625,168.36154174804688,1087.7264404296875,251.18643188476562
31,0.5171833333333333,1,1,yellow_stone,0.9596589207649231,1080.772705078125,437.7192687988281,1193.3470458984375,547.6796264648438
31,0.5171833333333333,2,1,yellow_stone,0.9577915072441101,905.437255859375,468.9111633300781,1010.6461181640625,567.9344482421875
31,0.5171833333333333,3,0,red_stone,0.8815065026283264,1095.8387451171875,105.09781646728516,1173.9697265625,167.42044067382812
31,0.5171833333333333,1,0,red_stone,0.891913890838623,997.7879638671875,172.37744140625,1084.865478515625,252.15541076660156
32,0.5338666666666667,1,1,yellow_stone,0.9623300433158875,1081.1385498046875,440.842041015625,1192.741943359375,549.8050537109375
32,0.5338666666666667,2,1,yellow_stone,0.9764426350593567,906.5924682617188,466.341796875,1011.8018798828125,565.4802856445312
32,0.5338666666666667,1,0,red_stone,0.9146724343299866,996.8269653320312,175.93690490722656,1081.5811767578125,253.55267333984375
33,0.55055,1,1,yellow_stone,0.941817045211792,1080.73486328125,442.9456787109375,1192.36376953125,551.7898559570312
33,0.55055,2,1,yellow_stone,0.9564286470413208,907.3594970703125,463.6539611816406,1009.26953125,559.4021606445312
33,0.55055,1,0,red_stone,0.8551945090293884,997.2384643554688,180.07937622070312,1078.3868408203125,254.47218322753906
34,0.5672333333333334,1,1,yellow_stone,0.9568046927452087,1080.4639892578125,443.88714599609375,1191.67236328125,552.2532958984375
34,0.5672333333333334,2,1,yellow_stone,0.9523319005966187,903.3154296875,458.50115966796875,1013.2251586914062,561.9830932617188
35,0.5839166666666666,1,1,yellow_stone,0.9583445191383362,1078.968017578125,445.635009765625,1191.2410888671875,555.1734008789062
35,0.5839166666666666,2,1,yellow_stone,0.9470429420471191,902.277099609375,455.52471923828125,1015.0545043945312,562.0301513671875
36,0.6006,1,1,yellow_stone,0.9508518576622009,1078.1048583984375,448.2191162109375,1189.0357666015625,556.3651123046875
36,0.6006,2,1,yellow_stone,0.9276158213615417,900.3504638671875,450.8746032714844,1016.80517578125,561.77294921875
37,0.6172833333333333,1,1,yellow_stone,0.9476016163825989,1078.7930908203125,450.9729309082031,1188.065185546875,557.389892578125
37,0.6172833333333333,2,1,yellow_stone,0.9509795904159546,901.0348510742188,447.5953063964844,1013.6297607421875,555.0026245117188
38,0.6339666666666667,1,1,yellow_stone,0.9122337698936462,1078.5362548828125,453.4748840332031,1188.8330078125,561.0008544921875
38,0.6339666666666667,2,1,yellow_stone,0.9519388675689697,903.0235595703125,445.4831848144531,1012.3709716796875,549.636474609375
39,0.6506500000000001,1,1,yellow_stone,0.9291535019874573,1079.0743408203125,455.9748229980469,1187.9212646484375,561.758544921875
39,0.6506500000000001,2,1,yellow_stone,0.8706969618797302,913.3731689453125,445.7601318359375,1006.2905883789062,532.6668090820312
39,0.6506500000000001,1,0,red_stone,0.8661863803863525,987.11083984375,192.05921936035156,1072.1435546875,269.07196044921875
40,0.6673333333333333,1,1,yellow_stone,0.9161857962608337,1079.778564453125,458.890625,1187.6116943359375,563.341796875
40,0.6673333333333333,1,0,red_stone,0.8786540031433105,985.9929809570312,194.01597595214844,1072.6981201171875,271.4772033691406
41,0.6840166666666667,1,1,yellow_stone,0.9450917840003967,1081.015625,461.6278381347656,1186.7830810546875,563.8228759765625
41,0.6840166666666667,1,0,red_stone,0.8799176812171936,986.0755004882812,197.4882354736328,1071.79150390625,273.229736328125
41,0.6840166666666667,4,0,red_stone,0.901532769203186,1044.00537109375,329.36700439453125,1139.9229736328125,429.6228332519531
41,0.6840166666666667,2,1,yellow_stone,0.8622519969940186,919.3466796875,439.3800354003906,1013.1089477539062,526.0355224609375
42,0.7007,1,1,yellow_stone,0.9389786720275879,1081.6796875,465.0700378417969,1185.60009765625,565.1451416015625
42,0.7007,4,0,red_stone,0.8611690402030945,1040.7384033203125,331.0489501953125,1136.669921875,431.23907470703125
43,0.7173833333333334,1,1,yellow_stone,0.960657000541687,1079.1943359375,467.67449951171875,1186.0697021484375,570.6705322265625
43,0.7173833333333334,4,0,red_stone,0.890136182308197,1037.2615966796875,334.0616760253906,1134.3968505859375,435.1997985839844
44,0.7340666666666666,1,1,yellow_stone,0.9452932476997375,1078.37451171875,469.4139099121094,1186.924072265625,574.1441650390625
44,0.7340666666666666,4,0,red_stone,0.897003710269928,1034.63134765625,337.34857177734375,1131.4571533203125,437.860107421875
44,0.7340666666666666,3,0,red_stone,0.861207127571106,1090.96435546875,76.49308776855469,1169.906982421875,138.67987060546875
44,0.7340666666666666,1,0,red_stone,0.8632686138153076,980.8433837890625,205.9252471923828,1069.7225341796875,284.2585144042969
44,0.7340666666666666,2,1,yellow_stone,0.867148220539093,925.9338989257812,432.529296875,1025.8956298828125,526.666748046875
45,0.75075,1,1,yellow_stone,0.9301568269729614,1077.4005126953125,470.90765380859375,1184.924072265625,574.8434448242188
45,0.75075,1,0,red_stone,0.9476251602172852,977.6456298828125,208.733642578125,1067.817626953125,288.2301330566406
46,0.7674333333333333,1,1,yellow_stone,0.9348692297935486,1076.5185546875,471.9273986816406,1184.83203125,576.750732421875
46,0.7674333333333333,1,0,red_stone,0.933735728263855,977.9440307617188,213.13743591308594,1065.3382568359375,290.2588806152344
46,0.7674333333333333,4,0,red_stone,0.8573755621910095,1032.5657958984375,345.554931640625,1128.7503662109375,444.9899597167969
47,0.7841166666666667,1,1,yellow_stone,0.9507503509521484,1076.1754150390625,472.75067138671875,1184.775634765625,577.9351806640625
47,0.7841166666666667,1,0,red_stone,0.8584742546081543,975.8438720703125,218.2312469482422,1062.7828369140625,294.5744323730469
47,0.7841166666666667,4,0,red_stone,0.9077099561691284,1027.8321533203125,347.6337585449219,1127.6802978515625,450.5431823730469
48,0.8008000000000001,1,1,yellow_stone,0.9314944744110107,1078.675537109375,476.2255859375,1183.5755615234375,577.2154541015625
48,0.8008000000000001,1,0,red_stone,0.8944953680038452,972.7880249023438,223.9093780517578,1060.2393798828125,299.8014831542969
49,0.8174833333333333,1,1,yellow_stone,0.9437607526779175,1077.6876220703125,479.922119140625,1184.7100830078125,582.6152954101562
50,0.8341666666666667,1,1,yellow_stone,0.9284031391143799,1073.7794189453125,481.389404296875,1185.60986328125,588.8646850585938
50,0.8341666666666667,-1,2,hog_line,0.9298085570335388,104.53976440429688,288.1678161621094,1300.0142822265625,322.0260925292969
50,0.8341666666666667,4,0,red_stone,0.8898678421974182,1020.123779296875,361.26556396484375,1121.2354736328125,465.5533142089844
51,0.85085,1,1,yellow_stone,0.9246956706047058,1076.0484619140625,485.1741027832031,1183.302490234375,588.133544921875
51,0.85085,-1,2,hog_line,0.9490844011306763,127.28951263427734,285.6947937011719,1303.7169189453125,319.0757751464844
51,0.85085,4,0,red_stone,0.9032880067825317,1018.8968505859375,365.6882019042969,1118.6627197265625,468.4395751953125
52,0.8675333333333334,1,1,yellow_stone,0.9391089677810669,1078.25048828125,488.1289978027344,1182.9912109375,588.4431762695312
52,0.8675333333333334,-1,2,hog_line,0.9309987425804138,109.9243392944336,283.1878662109375,1257.1080322265625,315.6938781738281
52,0.8675333333333334,4,0,red_stone,0.8821251392364502,1016.8291015625,369.1253662109375,1116.100341796875,471.2752380371094
53,0.8842166666666667,1,1,yellow_stone,0.9252052903175354,1079.248046875,490.43817138671875,1181.218994140625,587.7426147460938
53,0.8842166666666667,-1,2,hog_line,0.8917849659919739,115.11418914794922,280.6686706542969,1250.9832763671875,312.7861022949219
53,0.8842166666666667,4,0,red_stone,0.9108685255050659,1012.9612426757812,370.4702453613281,1114.29931640625,474.44842529296875
54,0.9009,1,1,yellow_stone,0.9146056771278381,1080.0054931640625,493.3934631347656,1176.6748046875,585.6004028320312
54,0.9009,4,0,red_stone,0.929129421710968,1009.2070922851562,372.4809265136719,1112.48388671875,478.431884765625
54,0.9009,3,0,red_stone,0.8909541964530945,1085.8719482421875,56.77128982543945,1166.918701171875,119.92781829833984
55,0.9175833333333333,1,1,yellow_stone,0.9016642570495605,1074.709228515625,493.56689453125,1177.85986328125,591.920166015625
55,0.9175833333333333,4,0,red_stone,0.9250052571296692,1007.339111328125,376.08856201171875,1108.625,480.0691833496094
55,0.9175833333333333,3,0,red_stone,0.8522616028785706,1086.11376953125,56.237831115722656,1166.3748779296875,118.01708221435547
56,0.9342666666666667,1,1,yellow_stone,0.9347071647644043,1072.9580078125,494.38092041015625,1175.620361328125,592.224365234375
56,0.9342666666666667,4,0,red_stone,0.8925459384918213,1004.4633178710938,377.7694091796875,1105.465576171875,481.7104187011719
57,0.95095,1,1,yellow_stone,0.9190225601196289,1074.120361328125,496.75177001953125,1176.895263671875,594.52734375
57,0.95095,4,0,red_stone,0.919147789478302,1000.2122192382812,379.1639099121094,1103.66552734375,485.7140197753906
58,0.9676333333333333,4,0,red_stone,0.8747351765632629,997.0977783203125,381.4273681640625,1098.949951171875,486.32159423828125
59,0.9843166666666667,4,0,red_stone,0.8588516712188721,996.5524291992188,384.1446533203125,1093.4971923828125,483.8931884765625
60,1.0010000000000001,4,0,red_stone,0.9391781687736511,994.29638671875,383.52777099609375,1091.852783203125,483.2652587890625
60,1.0010000000000001,1,1,yellow_stone,0.9388852119445801,1075.1058349609375,504.3753967285156,1175.30517578125,599.328369140625
61,1.0176833333333333,4,0,red_stone,0.9219393134117126,990.7234497070312,382.75018310546875,1090.7003173828125,484.28546142578125
61,1.0176833333333333,1,1,yellow_stone,0.9433189630508423,1073.345947265625,505.6034851074219,1178.0184326171875,604.7914428710938
62,1.0343666666666667,4,0,red_stone,0.902743935585022,986.9737548828125,380.6924133300781,1092.05224609375,487.2424011230469
62,1.0343666666666667,1,1,yellow_stone,0.9602444171905518,1071.1519775390625,507.60809326171875,1178.1513671875,609.4844970703125
63,1.05105,4,0,red_stone,0.8653971552848816,987.9880981445312,383.3695373535156,1088.046630859375,484.6516418457031
63,1.05105,1,1,yellow_stone,0.9758180379867554,1068.40087890625,507.496826171875,1180.03564453125,614.1553955078125
64,1.0677333333333334,4,0,red_stone,0.8506981134414673,991.600341796875,385.1922912597656,1085.095458984375,479.5114440917969
64,1.0677333333333334,1,1,yellow_stone,0.9467715620994568,1070.4683837890625,510.2275390625,1179.9517822265625,615.1650390625
65,1.0844166666666666,1,1,yellow_stone,0.9342647194862366,1069.1307373046875,514.6600952148438,1178.850830078125,620.6005249023438
66,1.1011,1,1,yellow_stone,0.9461318850517273,1066.896240234375,516.5031127929688,1177.2335205078125,623.4696655273438
67,1.1177833333333334,1,1,yellow_stone,0.9494401216506958,1066.644287109375,518.6300659179688,1176.4979248046875,625.0875244140625
68,1.1344666666666667,1,1,yellow_stone,0.9649646878242493,1066.772705078125,520.0878295898438,1177.0428466796875,627.126953125
69,1.1511500000000001,1,1,yellow_stone,0.9580594897270203,1066.45361328125,521.0082397460938,1177.2353515625,628.7457885742188
70,1.1678333333333333,1,1,yellow_stone,0.9405074715614319,1065.3753662109375,523.32861328125,1177.1689453125,632.2838134765625
71,1.1845166666666667,1,1,yellow_stone,0.9180499315261841,1062.966064453125,524.2465209960938,1175.67333984375,634.717529296875
72,1.2012,1,1,yellow_stone,0.92216557264328,1061.571044921875,527.1722412109375,1168.3258056640625,632.597900390625
73,1.2178833333333334,1,1,yellow_stone,0.9424427151679993,1061.1595458984375,531.904296875,1162.2139892578125,632.0857543945312
74,1.2345666666666666,1,1,yellow_stone,0.9053433537483215,1062.82958984375,537.1109008789062,1161.9620361328125,635.1924438476562
75,1.25125,1,1,yellow_stone,0.9214380383491516,1064.3797607421875,539.2496948242188,1164.3138427734375,637.4080810546875
76,1.2679333333333334,1,1,yellow_stone,0.9218809008598328,1061.2313232421875,539.3370361328125,1168.123291015625,644.5374145507812
77,1.2846166666666667,1,1,yellow_stone,0.9545067548751831,1059.7841796875,538.754150390625,1171.57763671875,648.8164672851562
78,1.3013000000000001,1,1,yellow_stone,0.9571906328201294,1058.8291015625,541.4454956054688,1170.0263671875,651.0421752929688
79,1.3179833333333333,1,1,yellow_stone,0.9751551151275635,1057.773193359375,542.3294677734375,1169.810791015625,652.9996337890625
80,1.3346666666666667,1,1,yellow_stone,0.9661781787872314,1057.9757080078125,545.8026733398438,1168.71337890625,655.3150634765625
81,1.35135,1,1,yellow_stone,0.9696410298347473,1058.0362548828125,547.3627319335938,1168.296875,656.4700317382812
82,1.3680333333333334,1,1,yellow_stone,0.9521473050117493,1058.2088623046875,547.284912109375,1168.6251220703125,656.4563598632812
82,1.3680333333333334,4,0,red_stone,0.8945781588554382,975.0338745117188,376.4411315917969,1077.610595703125,478.5355224609375
83,1.3847166666666666,1,1,yellow_stone,0.9371262788772583,1059.964599609375,550.5771484375,1167.4765625,656.3187255859375
83,1.3847166666666666,3,1,yellow_stone,0.950127124786377,900.4903564453125,1031.09033203125,1013.3777465820312,1079.613037109375
83,1.3847166666666666,4,0,red_stone,0.8737622499465942,972.727783203125,377.27203369140625,1078.8865966796875,482.3790588378906
84,1.4014,1,1,yellow_stone,0.9383254647254944,1060.6248779296875,553.2935180664062,1165.76123046875,656.3523559570312
84,1.4014,3,1,yellow_stone,0.9353609681129456,895.0488891601562,1026.857421875,1017.492431640625,1079.6937255859375
85,1.4180833333333334,1,1,yellow_stone,0.9250401258468628,1059.680908203125,555.3604125976562,1161.6256103515625,655.4073486328125
85,1.4180833333333334,3,1,yellow_stone,0.9305425882339478,887.2811279296875,1019.2103881835938,1026.5975341796875,1079.8526611328125
86,1.4347666666666667,1,1,yellow_stone,0.8699585795402527,1057.225830078125,557.5338745117188,1157.35595703125,656.0716552734375
86,1.4347666666666667,3,1,yellow_stone,0.9024507999420166,880.903564453125,1012.9420166015625,1032.3359375,1079.7042236328125
87,1.4514500000000001,1,1,yellow_stone,0.9001622796058655,1056.762939453125,558.470458984375,1155.97314453125,656.27880859375
87,1.4514500000000001,3,1,yellow_stone,0.914983868598938,876.5089111328125,1009.0278930664062,1034.376220703125,1079.8717041015625
87,1.4514500000000001,5,0,red_stone,0.8889726400375366,889.892578125,467.92572021484375,970.3023071289062,552.6953735351562
87,1.4514500000000001,4,0,red_stone,0.9063954949378967,966.836669921875,374.0025634765625,1074.0972900390625,479.6808166503906
88,1.4681333333333333,1,1,yellow_stone,0.9054355621337891,1056.14111328125,558.224853515625,1155.3302001953125,656.1005249023438
88,1.4681333333333333,3,1,yellow_stone,0.9284428358078003,874.3291625976562,1004.597900390625,1037.2059326171875,1079.25244140625
88,1.4681333333333333,4,0,red_stone,0.8532917499542236,966.6639404296875,374.00616455078125,1072.207763671875,477.78692626953125
89,1.4848166666666667,1,1,yellow_stone,0.9302800893783569,1056.9822998046875,557.63671875,1159.042724609375,657.9549560546875
89,1.4848166666666667,3,1,yellow_stone,0.9174624681472778,868.3634033203125,996.7456665039062,1044.5130615234375,1079.5748291015625
89,1.4848166666666667,-1,2,hog_line,0.9248625636100769,336.1458435058594,186.86753845214844,1620.1524658203125,222.28823852539062
90,1.5015,1,1,yellow_stone,0.9165687561035156,1058.3671875,557.2310180664062,1160.8359375,657.5863037109375
90,1.5015,3,1,yellow_stone,0.8703460693359375,866.6802368164062,991.5940551757812,1049.1217041015625,1079.8389892578125
90,1.5015,-1,2,hog_line,0.8969055414199829,346.7947692871094,184.2678680419922,1583.7218017578125,218.36508178710938
91,1.5181833333333334,1,1,yellow_stone,0.911535918712616,1060.4207763671875,558.3033447265625,1159.30224609375,654.5608520507812
92,1.5348666666666666,1,1,yellow_stone,0.9254445433616638,1061.17431640625,560.1640014648438,1156.079345703125,652.140869140625
92,1.5348666666666666,-1,2,hog_line,0.8938339352607727,313.8930969238281,175.00262451171875,1589.1258544921875,210.17822265625
93,1.55155,1,1,yellow_stone,0.9481337666511536,1061.63134765625,560.7744140625,1156.6357421875,652.1282348632812
93,1.55155,-1,2,hog_line,0.9097755551338196,305.7054138183594,171.21180725097656,1603.5732421875,207.0725555419922
93,1.55155,3,1,yellow_stone,0.893355667591095,853.1619873046875,971.915771484375,1062.8349609375,1077.9248046875
94,1.5682333333333334,1,1,yellow_stone,0.9438896775245667,1061.2625732421875,562.376953125,1154.8812255859375,651.7442626953125
94,1.5682333333333334,-1,2,hog_line,0.928459644317627,307.0946350097656,167.59649658203125,1598.1552734375,203.34811401367188
94,1.5682333333333334,3,1,yellow_stone,0.8694856762886047,861.8306884765625,966.77294921875,1053.30126953125,1067.3255615234375
95,1.5849166666666668,1,1,yellow_stone,0.938349187374115,1060.8955078125,563.4693603515625,1155.0050048828125,652.7564086914062
95,1.5849166666666668,-1,2,hog_line,0.9251205921173096,313.1340026855469,165.2779541015625,1603.580078125,201.09173583984375
95,1.5849166666666668,3,1,yellow_stone,0.854759156703949,865.749755859375,960.823486328125,1049.9742431640625,1061.32861328125
96,1.6016000000000001,1,1,yellow_stone,0.9208982586860657,1058.878662109375,563.42041015625,1153.8226318359375,653.3632202148438
96,1.6016000000000001,-1,2,hog_line,0.9328182935714722,319.3826904296875,161.31541442871094,1592.827880859375,196.67837524414062
96,1.6016000000000001,3,1,yellow_stone,0.8806478977203369,868.5400390625,957.5253295898438,1046.083740234375,1058.535888671875
97,1.6182833333333333,1,1,yellow_stone,0.9093396067619324,1057.9371337890625,564.4603881835938,1152.8255615234375,654.3106079101562
97,1.6182833333333333,-1,2,hog_line,0.9552885890007019,323.31512451171875,157.18850708007812,1591.28515625,192.45431518554688
97,1.6182833333333333,3,1,yellow_stone,0.9350953102111816,865.1427001953125,950.6067504882812,1048.7523193359375,1059.4886474609375
