frame,timestamp_sec,class_id,class_name,confidence,x1,y1,x2,y2
6,0.10010000000000001,1,yellow_stone,0.9130762815475464,898.941650390625,574.1105346679688,1013.846923828125,680.7154541015625
6,0.10010000000000001,1,yellow_stone,0.9020136594772339,1097.4940185546875,413.5192565917969,1203.422119140625,512.7449340820312
6,0.10010000000000001,0,red_stone,0.8873488903045654,1030.169921875,275.48175048828125,1139.05615234375,376.7698059082031
7,0.11678333333333334,1,yellow_stone,0.915070116519928,1097.2314453125,411.41748046875,1201.6728515625,511.8089904785156
7,0.11678333333333334,1,yellow_stone,0.9116833209991455,897.8754272460938,567.2974853515625,1014.9201049804688,684.0453491210938
7,0.11678333333333334,0,red_stone,0.8927631378173828,1036.2200927734375,282.67431640625,1139.732177734375,379.9164733886719
8,0.13346666666666668,1,yellow_stone,0.9281226396560669,1098.16357421875,411.2230224609375,1204.7353515625,516.738525390625
8,0.13346666666666668,1,yellow_stone,0.9129714369773865,897.240234375,564.5340576171875,1014.80712890625,679.792236328125
8,0.13346666666666668,0,red_stone,0.8696155548095703,975.4874267578125,149.21212768554688,1063.035400390625,225.79098510742188
8,0.13346666666666668,0,red_stone,0.8668758273124695,1037.8935546875,286.84588623046875,1142.8035888671875,383.4388427734375
9,0.15015,1,yellow_stone,0.92817223072052,1093.7413330078125,409.5667419433594,1204.5325927734375,518.803466796875
9,0.15015,1,yellow_stone,0.8998112082481384,902.6583251953125,562.598388671875,1012.4181518554688,660.7222900390625
9,0.15015,0,red_stone,0.8772363662719727,1039.1239013671875,285.55511474609375,1147.3941650390625,386.78076171875
10,0.16683333333333333,1,yellow_stone,0.8981202244758606,1094.7462158203125,413.0216064453125,1204.0059814453125,521.0148315429688
10,0.16683333333333333,1,yellow_stone,0.8956544995307922,905.1148681640625,557.2666015625,1009.9482421875,648.0350341796875
11,0.18351666666666666,1,yellow_stone,0.909793496131897,898.9667358398438,551.795654296875,1013.1849975585938,658.6759643554688
11,0.18351666666666666,1,yellow_stone,0.8874662518501282,1094.090576171875,416.3019104003906,1201.0147705078125,523.3427734375
12,0.20020000000000002,1,yellow_stone,0.9276638031005859,1096.0169677734375,418.3334655761719,1200.8177490234375,520.9927978515625
12,0.20020000000000002,1,yellow_stone,0.913002073764801,898.6382446289062,547.4779052734375,1013.2033081054688,659.7103271484375
13,0.21688333333333334,1,yellow_stone,0.9079592227935791,896.7636108398438,541.34619140625,1013.2633666992188,651.3110961914062
13,0.21688333333333334,1,yellow_stone,0.8964530825614929,1092.9276123046875,417.70928955078125,1202.89892578125,526.7544555664062
14,0.23356666666666667,1,yellow_stone,0.9525159597396851,1091.0179443359375,415.4107360839844,1205.83935546875,530.5274658203125
14,0.23356666666666667,1,yellow_stone,0.9161896705627441,903.834228515625,540.6160278320312,1009.801025390625,631.9208984375
15,0.25025000000000003,1,yellow_stone,0.9374010562896729,902.8028564453125,532.7173461914062,1013.1861572265625,628.12060546875
15,0.25025000000000003,1,yellow_stone,0.9351650476455688,1088.632080078125,418.6219482421875,1202.1668701171875,529.1329345703125
15,0.25025000000000003,0,red_stone,0.8855947852134705,991.79736328125,146.37942504882812,1084.60400390625,234.7687225341797
16,0.26693333333333336,1,yellow_stone,0.9191816449165344,1090.988037109375,421.0506591796875,1200.33642578125,528.2400512695312
16,0.26693333333333336,1,yellow_stone,0.9115976095199585,902.1351928710938,529.064208984375,1012.9817504882812,630.27099609375
17,0.2836166666666667,1,yellow_stone,0.93583083152771,902.1524658203125,525.2968139648438,1012.9056396484375,632.3472290039062
17,0.2836166666666667,1,yellow_stone,0.9291499257087708,1091.67919921875,421.2810974121094,1200.2603759765625,529.360595703125
18,0.3003,1,yellow_stone,0.9449431300163269,1090.1650390625,421.2823791503906,1199.9095458984375,532.611083984375
18,0.3003,1,yellow_stone,0.922427773475647,899.6303100585938,518.4423828125,1015.0032348632812,632.3387451171875
18,0.3003,2,hog_line,0.8886405825614929,5.93829345703125,382.405517578125,1127.6572265625,417.9517822265625
19,0.31698333333333334,1,yellow_stone,0.9409878253936768,1091.057373046875,423.2892150878906,1198.9859619140625,531.767333984375
19,0.31698333333333334,1,yellow_stone,0.9205356240272522,903.3989868164062,516.9318237304688,1010.6141967773438,614.7276611328125
19,0.31698333333333334,0,red_stone,0.9031453132629395,987.2224731445312,168.52688598632812,1075.236572265625,237.44439697265625
19,0.31698333333333334,2,hog_line,0.9010469317436218,0.0,378.4080505371094,950.08837890625,411.6598205566406
20,0.33366666666666667,1,yellow_stone,0.9375010132789612,1090.6455078125,424.1693115234375,1198.5150146484375,532.9901733398438
20,0.33366666666666667,1,yellow_stone,0.9276135563850403,906.4200439453125,513.7369384765625,1011.67822265625,603.1480712890625
20,0.33366666666666667,0,red_stone,0.8970553874969482,987.7646484375,170.86898803710938,1075.122314453125,240.48184204101562
21,0.35035,0,red_stone,0.9315915107727051,992.1119384765625,170.52700805664062,1076.950927734375,241.1820068359375
21,0.35035,1,yellow_stone,0.9242059588432312,902.3924560546875,505.1463623046875,1013.57080078125,610.68408203125
21,0.35035,1,yellow_stone,0.9235660433769226,1092.053466796875,426.6882019042969,1197.1724853515625,532.0244140625
22,0.3670333333333333,1,yellow_stone,0.949400007724762,900.7093505859375,502.2032470703125,1012.5860595703125,610.6903686523438
22,0.3670333333333333,1,yellow_stone,0.9390466809272766,1090.2784423828125,426.61865234375,1197.6904296875,531.8914184570312
22,0.3670333333333333,0,red_stone,0.8655611276626587,997.0328979492188,167.9315643310547,1078.704833984375,238.6249237060547
23,0.38371666666666665,1,yellow_stone,0.9371607303619385,899.513916015625,495.0292053222656,1014.888671875,609.6629638671875
23,0.38371666666666665,1,yellow_stone,0.9265294671058655,1090.68212890625,427.3200988769531,1196.5302734375,531.96630859375
23,0.38371666666666665,0,red_stone,0.8710535168647766,998.55908203125,165.80552673339844,1082.1104736328125,239.73605346679688
24,0.40040000000000003,1,yellow_stone,0.9401276111602783,899.1275634765625,492.4142761230469,1011.626708984375,599.03564453125
24,0.40040000000000003,1,yellow_stone,0.9142283201217651,1091.346923828125,431.33367919921875,1195.642333984375,532.2095947265625
24,0.40040000000000003,0,red_stone,0.8618713021278381,998.202392578125,162.17005920410156,1082.8472900390625,243.9521942138672
25,0.41708333333333336,1,yellow_stone,0.9425854682922363,905.417724609375,491.092529296875,1010.0181884765625,587.4840087890625
25,0.41708333333333336,1,yellow_stone,0.9231085777282715,1090.698486328125,433.1939392089844,1194.1666259765625,530.5928955078125
26,0.4337666666666667,1,yellow_stone,0.9198419451713562,905.4246826171875,486.5398864746094,1010.4334716796875,583.8529052734375
26,0.4337666666666667,1,yellow_stone,0.909665048122406,1089.189208984375,432.9886779785156,1193.285400390625,533.6563720703125
26,0.4337666666666667,1,yellow_stone,0.8899507522583008,800.1884765625,621.1572875976562,908.90478515625,681.9197387695312
27,0.45045,1,yellow_stone,0.9421955347061157,1083.8746337890625,431.31024169921875,1194.41943359375,539.7899780273438
27,0.45045,1,yellow_stone,0.9036662578582764,902.643310546875,481.31890869140625,1009.8182373046875,583.821044921875
28,0.46713333333333334,1,yellow_stone,0.9514455199241638,901.2081298828125,476.47137451171875,1012.9910888671875,586.2791748046875
28,0.46713333333333334,1,yellow_stone,0.9286783933639526,1083.00439453125,432.1967468261719,1194.6368408203125,540.097412109375
28,0.46713333333333334,0,red_stone,0.8745145797729492,999.8427734375,160.8061065673828,1087.113037109375,248.17689514160156
29,0.4838166666666667,1,yellow_stone,0.9428839087486267,901.2789916992188,475.14990234375,1011.0825805664062,582.0699462890625
29,0.4838166666666667,1,yellow_stone,0.9168251156806946,1081.512451171875,435.66229248046875,1193.0328369140625,543.5223999023438
30,0.5005000000000001,1,yellow_stone,0.9627928137779236,901.8909912109375,470.79644775390625,1012.99169921875,577.993896484375
30,0.5005000000000001,1,yellow_stone,0.9376720190048218,1082.388427734375,436.7101135253906,1192.8585205078125,546.3023681640625
30,0.5005000000000001,0,red_stone,0.9094247817993164,1093.8482666015625,104.77734375,1178.0086669921875,171.93223571777344
30,0.5005000000000001,0,red_stone,0.8885646462440491,998.0765380859375,170.16517639160156,1084.609375,251.76100158691406
31,0.5171833333333333,1,yellow_stone,0.9596589207649231,1080.50830078125,437.8393249511719,1194.0201416015625,548.0543212890625
31,0.5171833333333333,1,yellow_stone,0.9577915072441101,907.2418212890625,470.2680358886719,1009.8673095703125,564.5960693359375
31,0.5171833333333333,0,red_stone,0.891913890838623,998.2606201171875,173.74533081054688,1082.6103515625,252.28778076171875
31,0.5171833333333333,1,yellow_stone,0.8848487138748169,801.1468505859375,600.5458374023438,915.9840087890625,662.7035522460938
31,0.5171833333333333,0,red_stone,0.8815065026283264,1095.0390625,105.17793273925781,1174.2574462890625,166.29249572753906
32,0.5338666666666667,1,yellow_stone,0.9764426350593567,907.56005859375,466.96759033203125,1011.8338623046875,566.3216552734375
32,0.5338666666666667,1,yellow_stone,0.9623300433158875,1081.580078125,441.9146728515625,1192.8599853515625,550.0987548828125
32,0.5338666666666667,0,red_stone,0.9146724343299866,995.7493286132812,177.01300048828125,1079.967529296875,253.88690185546875
33,0.55055,1,yellow_stone,0.9564286470413208,906.2352905273438,464.18310546875,1009.29052734375,558.3770751953125
33,0.55055,1,yellow_stone,0.941817045211792,1080.2586669921875,443.3619689941406,1193.0513916015625,551.975341796875
33,0.55055,0,red_stone,0.8551945090293884,997.37109375,181.3268280029297,1076.5609130859375,254.5377960205078
34,0.5672333333333334,1,yellow_stone,0.9568046927452087,1080.3819580078125,443.6590576171875,1191.850341796875,551.6325073242188
34,0.5672333333333334,1,yellow_stone,0.9523319005966187,902.24560546875,457.7601013183594,1014.1666259765625,565.2955322265625
35,0.5839166666666666,1,yellow_stone,0.9583445191383362,1079.168212890625,445.8472595214844,1190.6298828125,555.8858642578125
35,0.5839166666666666,1,yellow_stone,0.9470429420471191,903.3433227539062,455.97747802734375,1014.3411254882812,563.9353637695312
36,0.6006,1,yellow_stone,0.9508518576622009,1077.673828125,448.84771728515625,1188.4990234375,556.1076049804688
36,0.6006,1,yellow_stone,0.9276158213615417,903.9131469726562,450.37042236328125,1013.0311889648438,563.2769165039062
37,0.6172833333333333,1,yellow_stone,0.9509795904159546,902.5118408203125,447.8876037597656,1010.6890869140625,552.80029296875
37,0.6172833333333333,1,yellow_stone,0.9476016163825989,1079.025146484375,451.6072998046875,1188.4105224609375,557.0802612304688
38,0.6339666666666667,1,yellow_stone,0.9519388675689697,903.5047607421875,446.326171875,1012.31005859375,548.50634765625
38,0.6339666666666667,1,yellow_stone,0.9122337698936462,1079.228759765625,453.90631103515625,1189.048095703125,562.0313110351562
39,0.6506500000000001,1,yellow_stone,0.9291535019874573,1078.1451416015625,456.3665771484375,1189.22021484375,561.223388671875
39,0.6506500000000001,1,yellow_stone,0.8706969618797302,911.9483642578125,447.69903564453125,1009.8598022460938,525.8540649414062
39,0.6506500000000001,0,red_stone,0.8661863803863525,983.3838500976562,192.28823852539062,1074.6494140625,269.5509033203125
40,0.6673333333333333,0,red_stone,0.9186172485351562,1046.58984375,326.2533874511719,1141.8914794921875,425.8623046875
40,0.6673333333333333,1,yellow_stone,0.9161857962608337,1078.75,459.439453125,1189.347412109375,563.2935791015625
40,0.6673333333333333,0,red_stone,0.8786540031433105,982.4089965820312,194.1606903076172,1076.65771484375,271.67462158203125
41,0.6840166666666667,1,yellow_stone,0.9450917840003967,1080.6025390625,462.02337646484375,1187.8282470703125,563.2275390625
41,0.6840166666666667,0,red_stone,0.901532769203186,1043.5125732421875,330.1454162597656,1139.2774658203125,430.56298828125
41,0.6840166666666667,0,red_stone,0.8799176812171936,983.64013671875,198.416015625,1074.4627685546875,273.08697509765625
41,0.6840166666666667,1,yellow_stone,0.8622519969940186,915.6787719726562,439.56500244140625,1019.5090942382812,526.5514526367188
42,0.7007,1,yellow_stone,0.9389786720275879,1080.5025634765625,465.76318359375,1186.870361328125,565.041259765625
42,0.7007,0,red_stone,0.8611690402030945,1037.8370361328125,331.5537109375,1137.614501953125,431.72412109375
43,0.7173833333333334,1,yellow_stone,0.960657000541687,1078.327880859375,467.87164306640625,1186.283935546875,572.6402587890625
43,0.7173833333333334,0,red_stone,0.890136182308197,1031.7064208984375,334.70086669921875,1139.17041015625,436.1188659667969
44,0.7340666666666666,1,yellow_stone,0.9452932476997375,1078.66748046875,469.1492614746094,1187.0865478515625,574.9147338867188
44,0.7340666666666666,0,red_stone,0.897003710269928,1030.773681640625,337.9049377441406,1134.809814453125,438.0832214355469
44,0.7340666666666666,1,yellow_stone,0.867148220539093,933.6080932617188,433.30078125,1020.4301147460938,528.6357421875
44,0.7340666666666666,0,red_stone,0.8632686138153076,979.5267333984375,206.41744995117188,1070.3828125,285.19866943359375
44,0.7340666666666666,0,red_stone,0.861207127571106,1087.4417724609375,76.4065933227539,1173.4024658203125,138.59295654296875
45,0.75075,0,red_stone,0.9476251602172852,976.6422729492188,209.0251922607422,1067.128662109375,288.9639892578125
45,0.75075,1,yellow_stone,0.9301568269729614,1077.985107421875,470.54461669921875,1183.178466796875,574.0845336914062
46,0.7674333333333333,1,yellow_stone,0.9348692297935486,1076.870361328125,471.3701477050781,1184.4891357421875,576.7058715820312
46,0.7674333333333333,0,red_stone,0.933735728263855,978.9893798828125,214.25697326660156,1064.173583984375,289.9567565917969
46,0.7674333333333333,0,red_stone,0.8573755621910095,1029.61767578125,346.2791748046875,1132.5009765625,445.5030212402344
47,0.7841166666666667,1,yellow_stone,0.9507503509521484,1076.6422119140625,472.146240234375,1184.61376953125,577.5210571289062
47,0.7841166666666667,0,red_stone,0.9077099561691284,1024.288818359375,347.28125,1130.36767578125,451.6769714355469
47,0.7841166666666667,0,red_stone,0.8584742546081543,973.7883911132812,219.54258728027344,1063.49072265625,295.46453857421875
48,0.8008000000000001,1,yellow_stone,0.9314944744110107,1077.4498291015625,477.05731201171875,1185.9501953125,575.86376953125
48,0.8008000000000001,0,red_stone,0.8944953680038452,967.9970703125,225.38372802734375,1063.3411865234375,301.0631408691406
49,0.8174833333333333,1,yellow_stone,0.9437607526779175,1075.6505126953125,480.73382568359375,1187.1533203125,584.4711303710938
49,0.8174833333333333,2,hog_line,0.8675172328948975,66.88540649414062,289.54571533203125,1275.672119140625,323.7724609375
50,0.8341666666666667,2,hog_line,0.9298085570335388,128.80426025390625,287.8233337402344,1291.2490234375,321.5894775390625
50,0.8341666666666667,1,yellow_stone,0.9284031391143799,1072.6805419921875,480.9976501464844,1185.462158203125,591.03125
50,0.8341666666666667,0,red_stone,0.8898678421974182,1020.3037719726562,362.02166748046875,1120.741455078125,466.45806884765625
51,0.85085,2,hog_line,0.9490844011306763,188.54287719726562,284.970458984375,1250.2113037109375,318.2116394042969
51,0.85085,1,yellow_stone,0.9246956706047058,1077.0770263671875,486.0596923828125,1182.71728515625,586.3824462890625
51,0.85085,0,red_stone,0.9032880067825317,1018.6029052734375,366.0472412109375,1119.183837890625,468.054931640625
51,0.85085,1,yellow_stone,0.8633449077606201,1111.0985107421875,314.4053955078125,1222.4471435546875,420.7244567871094
52,0.8675333333333334,1,yellow_stone,0.9391089677810669,1078.419677734375,488.44500732421875,1184.142822265625,587.5208129882812
52,0.8675333333333334,2,hog_line,0.9309987425804138,75.810791015625,282.8182067871094,1270.3238525390625,315.1458435058594
52,0.8675333333333334,0,red_stone,0.8821251392364502,1016.3870849609375,368.98681640625,1116.354248046875,470.88592529296875
53,0.8842166666666667,1,yellow_stone,0.9252052903175354,1078.094482421875,490.39935302734375,1182.226806640625,586.4276123046875
53,0.8842166666666667,0,red_stone,0.9108685255050659,1010.6270141601562,369.30816650390625,1115.94970703125,474.26751708984375
53,0.8842166666666667,2,hog_line,0.8917849659919739,86.18096923828125,280.4132995605469,1285.2205810546875,312.5599365234375
54,0.9009,0,red_stone,0.929129421710968,1008.369384765625,371.7679443359375,1112.751953125,478.68341064453125
54,0.9009,1,yellow_stone,0.9146056771278381,1080.138916015625,493.673583984375,1174.950439453125,583.752685546875
54,0.9009,0,red_stone,0.8909541964530945,1083.8720703125,56.824745178222656,1168.877197265625,120.01071166992188
55,0.9175833333333333,0,red_stone,0.9250052571296692,1007.97265625,376.28192138671875,1107.3997802734375,479.07293701171875
55,0.9175833333333333,1,yellow_stone,0.9016642570495605,1071.970703125,492.5069274902344,1179.102294921875,594.3030395507812
55,0.9175833333333333,0,red_stone,0.8522616028785706,1084.1165771484375,56.908935546875,1168.583251953125,118.03511810302734
56,0.9342666666666667,1,yellow_stone,0.9347071647644043,1072.0826416015625,493.66717529296875,1175.0736083984375,591.406494140625
56,0.9342666666666667,0,red_stone,0.8925459384918213,1005.375732421875,376.9664611816406,1103.8919677734375,480.85968017578125
57,0.95095,0,red_stone,0.919147789478302,999.69873046875,378.2974548339844,1103.577392578125,486.1531677246094
57,0.95095,1,yellow_stone,0.9190225601196289,1074.202392578125,496.9378967285156,1178.87109375,594.8494873046875
58,0.9676333333333333,0,red_stone,0.8747351765632629,996.8311157226562,381.09100341796875,1097.730224609375,484.93780517578125
59,0.9843166666666667,0,red_stone,0.8588516712188721,997.254150390625,384.0860595703125,1092.44873046875,481.1634521484375
60,1.0010000000000001,0,red_stone,0.9391781687736511,991.5195922851562,381.87249755859375,1095.347412109375,481.82958984375
60,1.0010000000000001,1,yellow_stone,0.9388852119445801,1074.050537109375,504.6993713378906,1176.8778076171875,599.197021484375
61,1.0176833333333333,1,yellow_stone,0.9433189630508423,1072.67626953125,505.22479248046875,1179.4990234375,606.41845703125
61,1.0176833333333333,0,red_stone,0.9219393134117126,987.0646362304688,381.14959716796875,1094.60498046875,483.7923889160156
62,1.0343666666666667,1,yellow_stone,0.9602444171905518,1072.2911376953125,507.61944580078125,1176.2755126953125,610.7890625
62,1.0343666666666667,0,red_stone,0.902743935585022,985.5617065429688,378.5805358886719,1094.88671875,487.7926940917969
63,1.05105,1,yellow_stone,0.9758180379867554,1068.89990234375,506.37664794921875,1179.509033203125,615.3222045898438
63,1.05105,0,red_stone,0.8653971552848816,989.1934204101562,383.967041015625,1087.840087890625,482.1668701171875
64,1.0677333333333334,1,yellow_stone,0.9467715620994568,1073.5262451171875,510.7594299316406,1178.43798828125,614.2249755859375
64,1.0677333333333334,0,red_stone,0.8506981134414673,993.094482421875,385.25762939453125,1086.2054443359375,476.2431640625
65,1.0844166666666666,1,yellow_stone,0.9342647194862366,1072.1671142578125,516.00048828125,1174.8248291015625,622.1068725585938
66,1.1011,1,yellow_stone,0.9461318850517273,1067.999267578125,516.355224609375,1174.480224609375,623.4852905273438
67,1.1177833333333334,1,yellow_stone,0.9494401216506958,1066.817626953125,518.6475830078125,1176.3587646484375,624.438232421875
68,1.1344666666666667,1,yellow_stone,0.9649646878242493,1068.07470703125,519.7542114257812,1176.63720703125,626.7734985351562
69,1.1511500000000001,1,yellow_stone,0.9580594897270203,1067.5859375,520.42578125,1176.4912109375,628.2066650390625
70,1.1678333333333333,1,yellow_stone,0.9405074715614319,1066.240478515625,523.5419311523438,1176.1170654296875,632.8086547851562
71,1.1845166666666667,1,yellow_stone,0.9180499315261841,1064.9326171875,523.6976318359375,1172.0804443359375,634.6065673828125
72,1.2012,1,yellow_stone,0.92216557264328,1064.775634765625,527.7442626953125,1161.0888671875,630.0804443359375
73,1.2178833333333334,1,yellow_stone,0.9424427151679993,1063.15673828125,533.2783813476562,1157.9423828125,630.7758178710938
74,1.2345666666666666,1,yellow_stone,0.9053433537483215,1063.2451171875,538.5237426757812,1163.396484375,635.7996215820312
75,1.25125,1,yellow_stone,0.9214380383491516,1062.217041015625,539.021240234375,1169.3443603515625,637.51806640625
76,1.2679333333333334,1,yellow_stone,0.9218809008598328,1060.8280029296875,538.1083374023438,1169.489990234375,647.0870361328125
77,1.2846166666666667,1,yellow_stone,0.9545067548751831,1059.5599365234375,537.2094116210938,1173.4599609375,649.7117919921875
78,1.3013000000000001,1,yellow_stone,0.9571906328201294,1059.2861328125,541.8585205078125,1168.578125,650.7174682617188
79,1.3179833333333333,1,yellow_stone,0.9751551151275635,1058.76171875,541.7340087890625,1168.619140625,652.5791015625
80,1.3346666666666667,1,yellow_stone,0.9661781787872314,1059.101318359375,546.6363525390625,1167.603515625,655.1243286132812
81,1.35135,1,yellow_stone,0.9696410298347473,1058.7578125,547.1031494140625,1167.8687744140625,655.7008056640625
82,1.3680333333333334,1,yellow_stone,0.9521473050117493,1058.23876953125,546.203857421875,1169.3017578125,655.1622314453125
82,1.3680333333333334,1,yellow_stone,0.9313315749168396,904.0367431640625,1034.7984619140625,1009.3317260742188,1080.0
82,1.3680333333333334,0,red_stone,0.8945781588554382,972.7183227539062,376.1439514160156,1080.386962890625,478.3204650878906
82,1.3680333333333334,0,red_stone,0.8575021028518677,1066.58154296875,428.2144775390625,1165.2274169921875,529.5406494140625
83,1.3847166666666666,1,yellow_stone,0.950127124786377,906.920654296875,1030.163330078125,1007.0723876953125,1079.516357421875
83,1.3847166666666666,1,yellow_stone,0.9371262788772583,1058.6982421875,551.358154296875,1169.4305419921875,655.0958251953125
83,1.3847166666666666,0,red_stone,0.8737622499465942,970.9557495117188,377.88995361328125,1080.875,484.25244140625
84,1.4014,1,yellow_stone,0.9383254647254944,1059.5430908203125,553.67626953125,1166.6044921875,655.388916015625
84,1.4014,1,yellow_stone,0.9353609681129456,905.5548095703125,1025.4697265625,1006.551513671875,1079.72021484375
84,1.4014,0,red_stone,0.890571117401123,908.8870239257812,465.601806640625,983.4087524414062,554.34765625
85,1.4180833333333334,1,yellow_stone,0.9305425882339478,906.5256958007812,1017.1283569335938,1008.0488891601562,1079.8970947265625
85,1.4180833333333334,1,yellow_stone,0.9250401258468628,1059.82568359375,555.3765869140625,1159.2833251953125,654.0760498046875
86,1.4347666666666667,1,yellow_stone,0.9024507999420166,905.1129150390625,1011.841064453125,1007.7811279296875,1079.5970458984375
86,1.4347666666666667,1,yellow_stone,0.8699585795402527,1057.401611328125,557.599853515625,1154.4654541015625,655.6947021484375
86,1.4347666666666667,0,red_stone,0.8592590689659119,897.8104248046875,467.1119384765625,975.1673583984375,548.6671142578125
87,1.4514500000000001,1,yellow_stone,0.914983868598938,905.9718017578125,1009.3377685546875,1003.7420654296875,1079.946533203125
87,1.4514500000000001,0,red_stone,0.9063954949378967,965.33740234375,373.5912780761719,1074.9241943359375,479.25439453125
87,1.4514500000000001,1,yellow_stone,0.9001622796058655,1057.6083984375,557.9228515625,1155.111083984375,655.7205810546875
87,1.4514500000000001,0,red_stone,0.8889726400375366,887.7232666015625,468.129150390625,969.27587890625,553.7024536132812
88,1.4681333333333333,2,hog_line,0.9376043081283569,335.87506103515625,189.27822875976562,1623.7774658203125,224.80897521972656
88,1.4681333333333333,1,yellow_stone,0.9284428358078003,906.4707641601562,1004.5830688476562,1005.6857299804688,1078.89404296875
88,1.4681333333333333,1,yellow_stone,0.9054355621337891,1056.507568359375,557.1558837890625,1155.236083984375,655.4155883789062
88,1.4681333333333333,0,red_stone,0.8532917499542236,966.5255126953125,374.1226501464844,1072.26416015625,477.0389099121094
89,1.4848166666666667,1,yellow_stone,0.9302800893783569,1055.8699951171875,556.5146484375,1163.3067626953125,658.3623046875
89,1.4848166666666667,2,hog_line,0.9248625636100769,331.57452392578125,186.26486206054688,1623.8851318359375,221.65805053710938
89,1.4848166666666667,1,yellow_stone,0.9174624681472778,904.173095703125,994.83447265625,1009.6334228515625,1079.7816162109375
90,1.5015,1,yellow_stone,0.9165687561035156,1057.6080322265625,556.3026733398438,1163.7557373046875,656.8067016601562
90,1.5015,2,hog_line,0.8969055414199829,327.80438232421875,183.4980926513672,1595.0782470703125,217.2034149169922
90,1.5015,1,yellow_stone,0.8703460693359375,905.49169921875,991.4104614257812,1012.1458740234375,1080.0
91,1.5181833333333334,1,yellow_stone,0.911535918712616,1058.9256591796875,558.2474975585938,1161.32666015625,652.5235595703125
92,1.5348666666666666,1,yellow_stone,0.9254445433616638,1059.618408203125,560.4992065429688,1156.631591796875,650.7174682617188
92,1.5348666666666666,2,hog_line,0.8938339352607727,320.6846923828125,174.28472900390625,1581.95068359375,209.64642333984375
93,1.55155,1,yellow_stone,0.9481337666511536,1058.37646484375,560.471923828125,1160.673095703125,652.0404052734375
93,1.55155,2,hog_line,0.9097755551338196,331.1253662109375,171.08724975585938,1585.4794921875,207.01675415039062
93,1.55155,1,yellow_stone,0.893355667591095,902.1450805664062,969.8355102539062,1013.7636108398438,1078.534423828125
94,1.5682333333333334,1,yellow_stone,0.9438896775245667,1057.883544921875,562.5874633789062,1157.4373779296875,651.483154296875
94,1.5682333333333334,2,hog_line,0.928459644317627,338.6173095703125,167.56430053710938,1568.5418701171875,203.02926635742188
94,1.5682333333333334,1,yellow_stone,0.8694856762886047,902.1748046875,965.7308349609375,1012.3822021484375,1062.6485595703125
95,1.5849166666666668,1,yellow_stone,0.938349187374115,1057.9766845703125,563.405517578125,1158.1181640625,653.203369140625
95,1.5849166666666668,2,hog_line,0.9251205921173096,342.96185302734375,165.8382568359375,1582.35009765625,201.49163818359375
95,1.5849166666666668,1,yellow_stone,0.854759156703949,902.694091796875,959.511474609375,1013.29052734375,1059.6961669921875
96,1.6016000000000001,2,hog_line,0.9328182935714722,331.5589599609375,161.0222625732422,1580.514892578125,196.00584411621094
96,1.6016000000000001,1,yellow_stone,0.9208982586860657,1057.1190185546875,562.8011474609375,1154.30029296875,653.5635986328125
