frame,timestamp_sec,track_id,class_id,class_name,confidence,x1,y1,x2,y2,cx,cy,pixels_per_cm,house_cx_px,house_cy_px
11,0.18351666666666666,1,1,yellow_stone,0.8874662518501282,436.904248046875,165.943701171875,481.50380859375,208.9525634765625,459.2040283203125,187.44813232421876,2.5,-1.0,-1.0
11,0.18351666666666666,2,1,yellow_stone,0.909793496131897,360.3175537109375,220.8076416015625,404.8606201171875,261.995654296875,382.5890869140625,241.40164794921876,2.5,-1.0,-1.0
12,0.20020000000000002,1,1,yellow_stone,0.9276638031005859,437.612158203125,166.91490478515624,480.8787109375,208.6919189453125,459.2454345703125,187.80341186523438,2.5,-1.0,-1.0
12,0.20020000000000002,2,1,yellow_stone,0.913002073764801,358.9403076171875,218.975732421875,405.9207275390625,262.6196044921875,382.430517578125,240.79766845703125,2.5,-1.0,-1.0
13,0.21688333333333334,1,1,yellow_stone,0.8964530825614929,436.9111328125,167.108056640625,481.36015625,210.1223876953125,459.13564453125,188.61522216796874,2.5,-1.0,-1.0
13,0.21688333333333334,2,1,yellow_stone,0.9079592227935791,358.485400390625,216.7410400390625,405.7840087890625,260.739404296875,382.13470458984375,238.74022216796874,2.5,-1.0,-1.0
14,0.23356666666666667,1,1,yellow_stone,0.9525159597396851,436.0232421875,166.56923828125,482.446142578125,211.6292236328125,459.2346923828125,189.09923095703124,2.5,-1.0,-1.0
14,0.23356666666666667,2,1,yellow_stone,0.9161896705627441,361.2735595703125,215.7638916015625,403.71708984375,254.9759521484375,382.4953247070313,235.369921875,2.5,-1.0,-1.0
15,0.25025000000000003,1,1,yellow_stone,0.9351650476455688,435.503515625,167.1913818359375,481.4787109375,211.8278076171875,458.49111328125,189.5095947265625,2.5,-1.0,-1.0
15,0.25025000000000003,2,1,yellow_stone,0.9374010562896729,362.0510498046875,213.35859375,403.889892578125,251.7789306640625,382.97047119140626,232.56876220703126,2.5,-1.0,-1.0
15,0.25025000000000003,1,0,red_stone,0.8855947852134705,396.499169921875,58.68968505859375,433.592919921875,93.84522094726563,415.046044921875,76.26745300292968,2.5,-1.0,-1.0
16,0.26693333333333336,1,1,yellow_stone,0.9191816449165344,435.852392578125,168.0683837890625,480.6962890625,211.6436279296875,458.2743408203125,189.856005859375,2.5,-1.0,-1.0
16,0.26693333333333336,2,1,yellow_stone,0.9115976095199585,361.374755859375,211.5803955078125,404.6571533203125,251.3059326171875,383.0159545898438,231.4431640625,2.5,-1.0,-1.0
17,0.2836166666666667,1,1,yellow_stone,0.9291499257087708,436.00126953125,168.454443359375,480.56376953125,211.8494873046875,458.28251953125,190.15196533203124,2.5,-1.0,-1.0
17,0.2836166666666667,2,1,yellow_stone,0.93583083152771,360.3857666015625,209.983544921875,405.6620361328125,251.72919921875,383.0239013671875,230.8563720703125,2.5,-1.0,-1.0
18,0.3003,1,1,yellow_stone,0.9449431300163269,435.442041015625,168.58912353515626,480.648681640625,212.7727294921875,458.045361328125,190.68092651367186,2.5,-1.0,-1.0
18,0.3003,2,1,yellow_stone,0.922427773475647,359.0958984375,207.6482421875,406.845458984375,251.9408935546875,382.9706787109375,229.79456787109376,2.5,-1.0,-1.0
19,0.31698333333333334,1,1,yellow_stone,0.9409878253936768,435.64501953125,169.15771484375,480.2708984375,212.8844970703125,457.957958984375,191.02110595703124,2.5,-1.0,-1.0
19,0.31698333333333334,2,1,yellow_stone,0.9205356240272522,360.6683837890625,206.412451171875,405.070654296875,247.5361328125,382.86951904296876,226.9742919921875,2.5,-1.0,-1.0
19,0.31698333333333334,-1,2,hog_line,0.9010469317436218,0.0,151.68302001953126,409.917529296875,165.16728515625,204.9587646484375,158.42515258789064,2.5,-1.0,-1.0
19,0.31698333333333334,1,0,red_stone,0.9031453132629395,397.741064453125,66.42007446289062,428.6951171875,94.9408203125,413.2180908203125,80.68044738769531,2.5,-1.0,-1.0
20,0.33366666666666667,1,1,yellow_stone,0.9375010132789612,435.609619140625,169.5967529296875,480.022314453125,213.2305419921875,457.815966796875,191.4136474609375,2.5,-1.0,-1.0
20,0.33366666666666667,2,1,yellow_stone,0.9276135563850403,362.9416015625,205.200537109375,403.8121826171875,242.7398681640625,383.37689208984375,223.97020263671874,2.5,-1.0,-1.0
20,0.33366666666666667,1,0,red_stone,0.8970553874969482,397.4246826171875,68.05211181640625,428.273583984375,95.92119140625,412.84913330078126,81.98665161132813,2.5,-1.0,-1.0
21,0.35035,1,1,yellow_stone,0.9235660433769226,436.099560546875,170.4166748046875,479.455712890625,213.0900146484375,457.77763671875,191.7533447265625,2.5,-1.0,-1.0
21,0.35035,2,1,yellow_stone,0.9242059588432312,361.2056884765625,202.49241943359374,405.333349609375,243.1458251953125,383.26951904296874,222.81912231445312,2.5,-1.0,-1.0
21,0.35035,1,0,red_stone,0.9315915107727051,397.9847900390625,68.4325927734375,429.246533203125,96.3883544921875,413.61566162109375,82.4104736328125,2.5,-1.0,-1.0
22,0.3670333333333333,1,1,yellow_stone,0.9390466809272766,436.112060546875,170.69432373046874,479.0943359375,212.9829345703125,457.6031982421875,191.83862915039063,2.5,-1.0,-1.0
22,0.3670333333333333,2,1,yellow_stone,0.949400007724762,359.9466552734375,200.79091796875,405.82822265625,243.25810546875,382.88743896484374,222.02451171875,2.5,-1.0,-1.0
22,0.3670333333333333,1,0,red_stone,0.8655611276626587,399.0560302734375,67.8399658203125,430.500830078125,95.8520751953125,414.77843017578124,81.8460205078125,2.5,-1.0,-1.0
23,0.38371666666666665,1,1,yellow_stone,0.9265294671058655,436.118798828125,170.97054443359374,478.768212890625,212.9507080078125,457.443505859375,191.96062622070312,2.5,-1.0,-1.0
23,0.38371666666666665,2,1,yellow_stone,0.9371607303619385,358.8529296875,198.3386474609375,406.907568359375,243.1040771484375,382.8802490234375,220.7213623046875,2.5,-1.0,-1.0
23,0.38371666666666665,1,0,red_stone,0.8710535168647766,399.6061279296875,67.01708374023437,432.100927734375,95.94273681640625,415.85352783203126,81.47991027832032,2.5,-1.0,-1.0
24,0.40040000000000003,1,1,yellow_stone,0.9142283201217651,436.567919921875,172.12783203125,478.15263671875,212.9921630859375,457.3602783203125,192.55999755859375,2.5,-1.0,-1.0
24,0.40040000000000003,2,1,yellow_stone,0.9401276111602783,359.0515625,196.7721435546875,405.766015625,240.3591064453125,382.4087890625,218.565625,2.5,-1.0,-1.0
24,0.40040000000000003,1,0,red_stone,0.8618713021278381,398.8216064453125,65.73463134765625,433.743896484375,97.08865356445312,416.2827514648437,81.4116424560547,2.5,-1.0,-1.0
25,0.41708333333333336,1,1,yellow_stone,0.9231085777282715,436.86162109375,173.04537353515624,477.241064453125,212.5619384765625,457.0513427734375,192.80365600585938,2.5,-1.0,-1.0
25,0.41708333333333336,2,1,yellow_stone,0.9425854682922363,361.1690673828125,195.9103271484375,404.505810546875,236.29814453125,382.8374389648437,216.10423583984374,2.5,-1.0,-1.0
26,0.4337666666666667,1,1,yellow_stone,0.909665048122406,436.206884765625,173.3091064453125,477.035205078125,213.219970703125,456.621044921875,193.26453857421876,2.5,-1.0,-1.0
26,0.4337666666666667,2,1,yellow_stone,0.9198419451713562,361.9173583984375,194.46041259765624,404.2069091796875,233.8512939453125,383.0621337890625,214.15585327148438,2.5,-1.0,-1.0
27,0.45045,1,1,yellow_stone,0.9421955347061157,434.3658203125,172.9440673828125,477.461376953125,215.08662109375,455.9135986328125,194.01534423828124,2.5,-1.0,-1.0
27,0.45045,2,1,yellow_stone,0.9036662578582764,361.0376708984375,192.59110107421876,404.335009765625,233.0203125,382.68634033203125,212.8057067871094,2.5,-1.0,-1.0
28,0.46713333333333334,1,1,yellow_stone,0.9286783933639526,433.65322265625,173.03092041015626,477.4900390625,215.850927734375,455.571630859375,194.44092407226563,2.5,-1.0,-1.0
28,0.46713333333333334,2,1,yellow_stone,0.9514455199241638,360.0028076171875,190.6730712890625,405.55439453125,233.407080078125,382.7786010742187,212.04007568359376,2.5,-1.0,-1.0
28,0.46713333333333334,1,0,red_stone,0.8745145797729492,398.549462890625,64.60641479492188,436.497119140625,99.1373291015625,417.523291015625,81.87187194824219,2.5,-1.0,-1.0
29,0.4838166666666667,1,1,yellow_stone,0.9168251156806946,432.97666015625,173.95596923828126,477.112451171875,217.0274169921875,455.0445556640625,195.49169311523437,2.5,-1.0,-1.0
29,0.4838166666666667,2,1,yellow_stone,0.9428839087486267,359.815966796875,189.650634765625,405.33603515625,232.5034423828125,382.5760009765625,211.07703857421876,2.5,-1.0,-1.0
30,0.5005000000000001,1,1,yellow_stone,0.9376720190048218,432.63203125,174.5720458984375,477.25908203125,218.190234375,454.945556640625,196.38114013671876,2.5,-1.0,-1.0
30,0.5005000000000001,2,1,yellow_stone,0.9627928137779236,360.0635498046875,188.19437255859376,405.5909423828125,231.1530517578125,382.82724609375,209.67371215820313,2.5,-1.0,-1.0
30,0.5005000000000001,1,0,red_stone,0.8885646462440491,398.847900390625,67.34461669921875,435.090576171875,100.47457275390624,416.96923828125,83.9095947265625,2.5,-1.0,-1.0
31,0.5171833333333333,1,1,yellow_stone,0.9596589207649231,432.30908203125,175.08770751953125,477.338818359375,219.0718505859375,454.8239501953125,197.07977905273438,2.5,-1.0,-1.0
31,0.5171833333333333,2,1,yellow_stone,0.9577915072441101,362.17490234375,187.56446533203126,404.258447265625,227.173779296875,383.2166748046875,207.36912231445314,2.5,-1.0,-1.0
31,0.5171833333333333,3,0,red_stone,0.8815065026283264,438.335498046875,42.039126586914065,469.587890625,66.96817626953126,453.9616943359375,54.50365142822265,2.5,-1.0,-1.0
31,0.5171833333333333,1,0,red_stone,0.891913890838623,399.115185546875,68.9509765625,433.94619140625,100.86216430664062,416.5306884765625,84.90657043457031,2.5,-1.0,-1.0
32,0.5338666666666667,1,1,yellow_stone,0.9623300433158875,432.455419921875,176.33681640625,477.09677734375,219.922021484375,454.7760986328125,198.1294189453125,2.5,-1.0,-1.0
32,0.5338666666666667,2,1,yellow_stone,0.9764426350593567,362.6369873046875,186.53671875,404.720751953125,226.1921142578125,383.6788696289062,206.36441650390626,2.5,-1.0,-1.0
32,0.5338666666666667,1,0,red_stone,0.9146724343299866,398.7307861328125,70.37476196289063,432.632470703125,101.4210693359375,415.68162841796874,85.89791564941406,2.5,-1.0,-1.0
33,0.55055,1,1,yellow_stone,0.941817045211792,432.2939453125,177.178271484375,476.9455078125,220.7159423828125,454.6197265625,198.94710693359374,2.5,-1.0,-1.0
33,0.55055,2,1,yellow_stone,0.9564286470413208,362.943798828125,185.46158447265626,403.7078125,223.7608642578125,383.3258056640625,204.61122436523436,2.5,-1.0,-1.0
33,0.55055,1,0,red_stone,0.8551945090293884,398.8953857421875,72.03175048828125,431.354736328125,101.78887329101562,415.12506103515625,86.91031188964844,2.5,-1.0,-1.0
34,0.5672333333333334,1,1,yellow_stone,0.9568046927452087,432.185595703125,177.5548583984375,476.6689453125,220.901318359375,454.4272705078125,199.22808837890625,2.5,-1.0,-1.0
34,0.5672333333333334,2,1,yellow_stone,0.9523319005966187,361.326171875,183.4004638671875,405.2900634765625,224.7932373046875,383.30811767578126,204.0968505859375,2.5,-1.0,-1.0
35,0.5839166666666666,1,1,yellow_stone,0.9583445191383362,431.58720703125,178.25400390625,476.496435546875,222.0693603515625,454.0418212890625,200.16168212890625,2.5,-1.0,-1.0
35,0.5839166666666666,2,1,yellow_stone,0.9470429420471191,360.91083984375,182.2098876953125,406.0218017578125,224.812060546875,383.46632080078126,203.51097412109374,2.5,-1.0,-1.0
36,0.6006,1,1,yellow_stone,0.9508518576622009,431.241943359375,179.287646484375,475.614306640625,222.546044921875,453.428125,200.916845703125,2.5,-1.0,-1.0
36,0.6006,2,1,yellow_stone,0.9276158213615417,360.140185546875,180.34984130859374,406.7220703125,224.7091796875,383.4311279296875,202.52951049804688,2.5,-1.0,-1.0
37,0.6172833333333333,1,1,yellow_stone,0.9476016163825989,431.517236328125,180.38917236328126,475.22607421875,222.95595703125,453.3716552734375,201.6725646972656,2.5,-1.0,-1.0
37,0.6172833333333333,2,1,yellow_stone,0.9509795904159546,360.4139404296875,179.03812255859376,405.451904296875,222.0010498046875,382.93292236328125,200.51958618164062,2.5,-1.0,-1.0
38,0.6339666666666667,1,1,yellow_stone,0.9122337698936462,431.414501953125,181.38995361328125,475.533203125,224.400341796875,453.4738525390625,202.89514770507813,2.5,-1.0,-1.0
38,0.6339666666666667,2,1,yellow_stone,0.9519388675689697,361.209423828125,178.19327392578126,404.948388671875,219.85458984375,383.07890625,199.02393188476563,2.5,-1.0,-1.0
39,0.6506500000000001,1,1,yellow_stone,0.9291535019874573,431.629736328125,182.38992919921876,475.168505859375,224.70341796875,453.39912109375,203.5466735839844,2.5,-1.0,-1.0
39,0.6506500000000001,2,1,yellow_stone,0.8706969618797302,365.349267578125,178.304052734375,402.5162353515625,213.0667236328125,383.93275146484376,195.68538818359374,2.5,-1.0,-1.0
39,0.6506500000000001,1,0,red_stone,0.8661863803863525,394.8443359375,76.82368774414063,428.857421875,107.6287841796875,411.85087890625,92.22623596191406,2.5,-1.0,-1.0
40,0.6673333333333333,1,1,yellow_stone,0.9161857962608337,431.91142578125,183.55625,475.044677734375,225.33671875,453.4780517578125,204.446484375,2.5,-1.0,-1.0
40,0.6673333333333333,1,0,red_stone,0.8786540031433105,394.3971923828125,77.60639038085938,429.079248046875,108.59088134765625,411.73822021484375,93.09863586425782,2.5,-1.0,-1.0
41,0.6840166666666667,1,1,yellow_stone,0.9450917840003967,432.40625,184.65113525390626,474.713232421875,225.529150390625,453.5597412109375,205.09014282226562,2.5,-1.0,-1.0
41,0.6840166666666667,1,0,red_stone,0.8799176812171936,394.4302001953125,78.99529418945312,428.7166015625,109.29189453125,411.5734008789062,94.14359436035156,2.5,-1.0,-1.0
41,0.6840166666666667,4,0,red_stone,0.901532769203186,417.6021484375,131.7468017578125,455.969189453125,171.84913330078126,436.7856689453125,151.79796752929687,2.5,-1.0,-1.0
41,0.6840166666666667,2,1,yellow_stone,0.8622519969940186,367.738671875,175.75201416015625,405.2435791015625,210.414208984375,386.4911254882812,193.08311157226564,2.5,-1.0,-1.0
42,0.7007,1,1,yellow_stone,0.9389786720275879,432.671875,186.02801513671875,474.2400390625,226.058056640625,453.45595703125,206.04303588867188,2.5,-1.0,-1.0
42,0.7007,4,0,red_stone,0.8611690402030945,416.295361328125,132.419580078125,454.66796875,172.4956298828125,435.4816650390625,152.45760498046874,2.5,-1.0,-1.0
43,0.7173833333333334,1,1,yellow_stone,0.960657000541687,431.677734375,187.0697998046875,474.427880859375,228.268212890625,453.0528076171875,207.66900634765625,2.5,-1.0,-1.0
43,0.7173833333333334,4,0,red_stone,0.890136182308197,414.904638671875,133.62467041015626,453.758740234375,174.07991943359374,434.331689453125,153.852294921875,2.5,-1.0,-1.0
44,0.7340666666666666,1,1,yellow_stone,0.9452932476997375,431.3498046875,187.76556396484375,474.76962890625,229.657666015625,453.059716796875,208.71161499023438,2.5,-1.0,-1.0
44,0.7340666666666666,4,0,red_stone,0.897003710269928,413.8525390625,134.9394287109375,452.582861328125,175.14404296875,433.2177001953125,155.04173583984374,2.5,-1.0,-1.0
44,0.7340666666666666,3,0,red_stone,0.861207127571106,436.3857421875,30.597235107421874,467.96279296875,55.4719482421875,452.174267578125,43.03459167480469,2.5,-1.0,-1.0
44,0.7340666666666666,1,0,red_stone,0.8632686138153076,392.337353515625,82.37009887695312,427.889013671875,113.70340576171876,410.11318359375,98.03675231933593,2.5,-1.0,-1.0
44,0.7340666666666666,2,1,yellow_stone,0.867148220539093,370.3735595703125,173.01171875,410.358251953125,210.66669921875,390.36590576171875,191.839208984375,2.5,-1.0,-1.0
45,0.75075,1,1,yellow_stone,0.9301568269729614,430.960205078125,188.3630615234375,473.96962890625,229.9373779296875,452.4649169921875,209.1502197265625,2.5,-1.0,-1.0
45,0.75075,1,0,red_stone,0.9476251602172852,391.058251953125,83.49345703125,427.12705078125,115.29205322265625,409.0926513671875,99.39275512695312,2.5,-1.0,-1.0
46,0.7674333333333333,1,1,yellow_stone,0.9348692297935486,430.607421875,188.77095947265624,473.9328125,230.70029296875,452.2701171875,209.73562622070312,2.5,-1.0,-1.0
46,0.7674333333333333,1,0,red_stone,0.933735728263855,391.1776123046875,85.25497436523438,426.135302734375,116.10355224609376,408.6564575195313,100.67926330566407,2.5,-1.0,-1.0
46,0.7674333333333333,4,0,red_stone,0.8573755621910095,413.026318359375,138.22197265625,451.500146484375,177.99598388671876,432.263232421875,158.10897827148438,2.5,-1.0,-1.0
47,0.7841166666666667,1,1,yellow_stone,0.9507503509521484,430.470166015625,189.1002685546875,473.91025390625,231.174072265625,452.1902099609375,210.13717041015624,2.5,-1.0,-1.0
47,0.7841166666666667,1,0,red_stone,0.8584742546081543,390.337548828125,87.29249877929688,425.113134765625,117.82977294921875,407.725341796875,102.5611358642578,2.5,-1.0,-1.0
47,0.7841166666666667,4,0,red_stone,0.9077099561691284,411.132861328125,139.05350341796876,451.072119140625,180.21727294921874,431.102490234375,159.63538818359376,2.5,-1.0,-1.0
48,0.8008000000000001,1,1,yellow_stone,0.9314944744110107,431.47021484375,190.490234375,473.430224609375,230.886181640625,452.4502197265625,210.6882080078125,2.5,-1.0,-1.0
48,0.8008000000000001,1,0,red_stone,0.8944953680038452,389.1152099609375,89.56375122070312,424.095751953125,119.92059326171875,406.60548095703126,104.74217224121094,2.5,-1.0,-1.0
49,0.8174833333333333,1,1,yellow_stone,0.9437607526779175,431.075048828125,191.96884765625,473.884033203125,233.0461181640625,452.479541015625,212.50748291015626,2.5,-1.0,-1.0
50,0.8341666666666667,1,1,yellow_stone,0.9284031391143799,429.511767578125,192.55576171875,474.2439453125,235.5458740234375,451.8778564453125,214.05081787109376,2.5,-1.0,-1.0
50,0.8341666666666667,-1,2,hog_line,0.9298085570335388,41.81590576171875,115.26712646484376,520.005712890625,128.81043701171876,280.9108093261719,122.03878173828124,2.5,-1.0,-1.0
50,0.8341666666666667,4,0,red_stone,0.8898678421974182,408.04951171875,144.5062255859375,448.494189453125,186.22132568359376,428.2718505859375,165.36377563476563,2.5,-1.0,-1.0
51,0.85085,1,1,yellow_stone,0.9246956706047058,430.419384765625,194.06964111328125,473.32099609375,235.25341796875,451.8701904296875,214.66152954101562,2.5,-1.0,-1.0
51,0.85085,-1,2,hog_line,0.9490844011306763,50.91580505371094,114.27791748046874,521.486767578125,127.63031005859375,286.20128631591797,120.95411376953125,2.5,-1.0,-1.0
51,0.85085,4,0,red_stone,0.9032880067825317,407.558740234375,146.27528076171876,447.465087890625,187.375830078125,427.5119140625,166.82555541992187,2.5,-1.0,-1.0
52,0.8675333333333334,1,1,yellow_stone,0.9391089677810669,431.3001953125,195.25159912109376,473.196484375,235.3772705078125,452.24833984375,215.31443481445314,2.5,-1.0,-1.0
52,0.8675333333333334,-1,2,hog_line,0.9309987425804138,43.96973571777344,113.275146484375,502.843212890625,126.27755126953124,273.4064743041992,119.77634887695312,2.5,-1.0,-1.0
52,0.8675333333333334,4,0,red_stone,0.8821251392364502,406.731640625,147.650146484375,446.44013671875,188.51009521484374,426.585888671875,168.0801208496094,2.5,-1.0,-1.0
53,0.8842166666666667,1,1,yellow_stone,0.9252052903175354,431.69921875,196.1752685546875,472.48759765625,235.0970458984375,452.093408203125,215.6361572265625,2.5,-1.0,-1.0
53,0.8842166666666667,-1,2,hog_line,0.8917849659919739,46.045675659179686,112.26746826171875,500.393310546875,125.11444091796875,273.21949310302733,118.69095458984376,2.5,-1.0,-1.0
53,0.8842166666666667,4,0,red_stone,0.9108685255050659,405.1844970703125,148.18809814453124,445.7197265625,189.7793701171875,425.4521118164063,168.98373413085938,2.5,-1.0,-1.0
54,0.9009,1,1,yellow_stone,0.9146056771278381,432.002197265625,197.35738525390624,470.669921875,234.2401611328125,451.3360595703125,215.79877319335938,2.5,-1.0,-1.0
54,0.9009,4,0,red_stone,0.929129421710968,403.6828369140625,148.99237060546875,444.9935546875,191.37275390625,424.33819580078125,170.18256225585938,2.5,-1.0,-1.0
54,0.9009,3,0,red_stone,0.8909541964530945,434.348779296875,22.708515930175782,466.76748046875,47.971127319335935,450.5581298828125,35.33982162475586,2.5,-1.0,-1.0
55,0.9175833333333333,1,1,yellow_stone,0.9016642570495605,429.88369140625,197.4267578125,471.1439453125,236.76806640625,450.513818359375,217.097412109375,2.5,-1.0,-1.0
55,0.9175833333333333,4,0,red_stone,0.9250052571296692,402.93564453125,150.4354248046875,443.45,192.02767333984374,423.192822265625,171.23154907226564,2.5,-1.0,-1.0
55,0.9175833333333333,3,0,red_stone,0.8522616028785706,434.4455078125,22.495132446289062,466.549951171875,47.20683288574219,450.4977294921875,34.850982666015625,2.5,-1.0,-1.0
56,0.9342666666666667,1,1,yellow_stone,0.9347071647644043,429.183203125,197.7523681640625,470.24814453125,236.88974609375,449.715673828125,217.32105712890626,2.5,-1.0,-1.0
56,0.9342666666666667,4,0,red_stone,0.8925459384918213,401.7853271484375,151.107763671875,442.18623046875,192.68416748046874,421.98577880859375,171.89596557617188,2.5,-1.0,-1.0
57,0.95095,1,1,yellow_stone,0.9190225601196289,429.64814453125,198.7007080078125,470.75810546875,237.8109375,450.203125,218.25582275390624,2.5,-1.0,-1.0
57,0.95095,4,0,red_stone,0.919147789478302,400.0848876953125,151.66556396484376,441.4662109375,194.28560791015624,420.7755493164062,172.9755859375,2.5,-1.0,-1.0
58,0.9676333333333333,4,0,red_stone,0.8747351765632629,398.839111328125,152.570947265625,439.57998046875,194.5286376953125,419.2095458984375,173.54979248046874,2.5,-1.0,-1.0
59,0.9843166666666667,4,0,red_stone,0.8588516712188721,398.6209716796875,153.657861328125,437.398876953125,193.557275390625,418.0099243164062,173.607568359375,2.5,-1.0,-1.0
60,1.0010000000000001,4,0,red_stone,0.9391781687736511,397.7185546875,153.4111083984375,436.74111328125,193.306103515625,417.229833984375,173.35860595703124,2.5,-1.0,-1.0
