frame,timestamp_sec,track_id,class_id,class_name,confidence,x1,y1,x2,y2,cx,cy,pixels_per_cm,house_cx_px,house_cy_px,origin_x_px,origin_y_px
6,0.10010000000000001,1,1,yellow_stone,0.9020136594772339,55.2818359375,149.29578857421876,97.071630859375,189.39873046875,76.1767333984375,169.34725952148438,2.5,-1.0,-1.0,960.0,40.0
7,0.11678333333333334,2,1,yellow_stone,0.9116833209991455,-25.63896484375,211.3998291015625,22.75078125,256.226123046875,-1.444091796875,233.81297607421874,2.5,-1.0,-1.0,960.0,40.0
7,0.11678333333333334,1,1,yellow_stone,0.915070116519928,55.01572265625,148.83841552734376,96.644677734375,188.7916015625,75.8302001953125,168.81500854492188,2.5,-1.0,-1.0,960.0,40.0
8,0.13346666666666668,2,1,yellow_stone,0.9129714369773865,-26.1379638671875,209.750830078125,23.02529296875,255.469677734375,-1.55633544921875,232.61025390625,2.5,-1.0,-1.0,960.0,40.0
8,0.13346666666666668,1,1,yellow_stone,0.9281226396560669,54.79921875,148.65294189453124,97.76826171875,189.984619140625,76.283740234375,169.31878051757812,2.5,-1.0,-1.0,960.0,40.0
9,0.15015,1,1,yellow_stone,0.92817223072052,53.599072265625,148.13609619140624,98.045654296875,190.969140625,75.82236328125,169.55261840820313,2.5,-1.0,-1.0,960.0,40.0
11,0.18351666666666666,2,1,yellow_stone,0.909793496131897,-24.8216064453125,204.7224609375,21.6369873046875,247.950537109375,-1.5923095703125,226.3364990234375,2.5,-1.0,-1.0,960.0,40.0
12,0.20020000000000002,2,1,yellow_stone,0.913002073764801,-25.333837890625,203.0216064453125,22.0695068359375,247.3324462890625,-1.63216552734375,225.1770263671875,2.5,-1.0,-1.0,960.0,40.0
12,0.20020000000000002,1,1,yellow_stone,0.9276638031005859,53.956640625,150.8776611328125,96.764990234375,192.196435546875,75.3608154296875,171.53704833984375,2.5,-1.0,-1.0,960.0,40.0
13,0.21688333333333334,2,1,yellow_stone,0.9079592227935791,-25.4268798828125,200.8216064453125,21.6528564453125,244.8693359375,-1.88701171875,222.84547119140626,2.5,-1.0,-1.0,960.0,40.0
14,0.23356666666666667,2,1,yellow_stone,0.9161896705627441,-22.4971435546875,199.8699462890625,19.4974365234375,238.8496826171875,-1.499853515625,219.359814453125,2.5,-1.0,-1.0,960.0,40.0
14,0.23356666666666667,1,1,yellow_stone,0.9525159597396851,52.04453125,150.41754150390625,98.56630859375,195.495654296875,75.305419921875,172.95659790039062,2.5,-1.0,-1.0,960.0,40.0
15,0.25025000000000003,2,1,yellow_stone,0.9374010562896729,-21.7265869140625,197.437890625,19.6954833984375,235.6231201171875,-1.0155517578125,216.53050537109374,2.5,-1.0,-1.0,960.0,40.0
15,0.25025000000000003,1,1,yellow_stone,0.9351650476455688,51.47412109375,151.13743896484374,97.5412109375,195.7956298828125,74.507666015625,173.46653442382814,2.5,-1.0,-1.0,960.0,40.0
16,0.26693333333333336,2,1,yellow_stone,0.9115976095199585,-22.4265625,195.6540283203125,20.4822265625,235.1740966796875,-0.97216796875,215.4140625,2.5,-1.0,-1.0,960.0,40.0
16,0.26693333333333336,1,1,yellow_stone,0.9191816449165344,51.813671875,152.04700927734376,96.743505859375,195.6514892578125,74.2785888671875,173.84924926757813,2.5,-1.0,-1.0,960.0,40.0
17,0.2836166666666667,2,1,yellow_stone,0.93583083152771,-23.4302490234375,194.05341796875,21.4988037109375,235.617919921875,-0.96572265625,214.8356689453125,2.5,-1.0,-1.0,960.0,40.0
17,0.2836166666666667,1,1,yellow_stone,0.9291499257087708,51.96513671875,152.4449462890625,96.599267578125,195.8710205078125,74.2822021484375,174.1579833984375,2.5,-1.0,-1.0,960.0,40.0
18,0.3003,2,1,yellow_stone,0.922427773475647,-24.732421875,191.708837890625,22.691650390625,235.8425537109375,-1.0203857421875,213.77569580078125,2.5,-1.0,-1.0,960.0,40.0
18,0.3003,1,1,yellow_stone,0.9449431300163269,51.414404296875,152.584375,96.6728515625,196.7971435546875,74.0436279296875,174.69075927734374,2.5,-1.0,-1.0,960.0,40.0
19,0.31698333333333334,2,1,yellow_stone,0.9205356240272522,-23.16982421875,190.4712158203125,20.9243408203125,231.427880859375,-1.12274169921875,210.94954833984374,2.5,-1.0,-1.0,960.0,40.0
19,0.31698333333333334,1,1,yellow_stone,0.9409878253936768,51.623046875,153.15467529296876,96.2884765625,196.90888671875,73.95576171875,175.0317810058594,2.5,-1.0,-1.0,960.0,40.0
19,0.31698333333333334,1,0,red_stone,0.9031453132629395,12.3735595703125,51.397454833984376,44.570703125,78.96436767578125,28.47213134765625,65.18091125488282,2.5,-1.0,-1.0,960.0,40.0
20,0.33366666666666667,2,1,yellow_stone,0.9276135563850403,-20.9183837890625,189.25087890625,19.689453125,226.6393310546875,-0.61446533203125,207.94510498046876,2.5,-1.0,-1.0,960.0,40.0
20,0.33366666666666667,1,1,yellow_stone,0.9375010132789612,51.593310546875,153.59462890625,96.034375,197.252685546875,73.8138427734375,175.4236572265625,2.5,-1.0,-1.0,960.0,40.0
21,0.35035,2,1,yellow_stone,0.9242059588432312,-22.68203125,186.528955078125,21.2327392578125,227.0774658203125,-0.72464599609375,206.80321044921874,2.5,-1.0,-1.0,960.0,40.0
21,0.35035,1,1,yellow_stone,0.9235660433769226,52.086767578125,154.41488037109374,95.464501953125,197.1099853515625,73.775634765625,175.76243286132814,2.5,-1.0,-1.0,960.0,40.0
21,0.35035,1,0,red_stone,0.9315915107727051,13.278662109375,52.19688720703125,46.2486328125,80.31786499023437,29.7636474609375,66.25737609863282,2.5,-1.0,-1.0,960.0,40.0
22,0.3670333333333333,2,1,yellow_stone,0.949400007724762,-23.9474853515625,184.8269775390625,21.731396484375,227.19609375,-1.10804443359375,206.01153564453125,2.5,-1.0,-1.0,960.0,40.0
22,0.3670333333333333,1,1,yellow_stone,0.9390466809272766,52.10068359375,154.6929931640625,95.10224609375,197.0003662109375,73.60146484375,175.8466796875,2.5,-1.0,-1.0,960.0,40.0
23,0.38371666666666665,2,1,yellow_stone,0.9371607303619385,-25.0478515625,182.37037353515626,22.817236328125,227.0485595703125,-1.1153076171875,204.70946655273437,2.5,-1.0,-1.0,960.0,40.0
23,0.38371666666666665,1,1,yellow_stone,0.9265294671058655,52.1091796875,154.96944580078124,94.7748046875,196.9659912109375,73.4419921875,175.96771850585938,2.5,-1.0,-1.0,960.0,40.0
24,0.40040000000000003,2,1,yellow_stone,0.9401276111602783,-24.85703125,180.8021484375,21.681396484375,224.30439453125,-1.5878173828125,202.553271484375,2.5,-1.0,-1.0,960.0,40.0
24,0.40040000000000003,1,1,yellow_stone,0.9142283201217651,52.55849609375,156.126708984375,94.159375,197.0055419921875,73.358935546875,176.56612548828124,2.5,-1.0,-1.0,960.0,40.0
25,0.41708333333333336,2,1,yellow_stone,0.9425854682922363,-22.7494873046875,179.9376708984375,20.432373046875,220.2473876953125,-1.15855712890625,200.092529296875,2.5,-1.0,-1.0,960.0,40.0
25,0.41708333333333336,1,1,yellow_stone,0.9231085777282715,52.8517578125,157.0444091796875,93.248681640625,196.57353515625,73.0502197265625,176.80897216796876,2.5,-1.0,-1.0,960.0,40.0
26,0.4337666666666667,2,1,yellow_stone,0.9198419451713562,-22.0134521484375,178.482958984375,20.144677734375,217.8097900390625,-0.93438720703125,198.14637451171876,2.5,-1.0,-1.0,960.0,40.0
26,0.4337666666666667,1,1,yellow_stone,0.909665048122406,52.198046875,157.30841064453125,93.042138671875,197.229736328125,72.6200927734375,177.26907348632812,2.5,-1.0,-1.0,960.0,40.0
27,0.45045,2,1,yellow_stone,0.9036662578582764,-22.902099609375,176.610205078125,20.2795654296875,216.986279296875,-1.31126708984375,196.7982421875,2.5,-1.0,-1.0,960.0,40.0
27,0.45045,1,1,yellow_stone,0.9421955347061157,50.358154296875,156.9435791015625,93.46748046875,199.095068359375,71.9128173828125,178.01932373046876,2.5,-1.0,-1.0,960.0,40.0
28,0.46713333333333334,2,1,yellow_stone,0.9514455199241638,-23.941650390625,174.69013671875,21.503662109375,217.37802734375,-1.218994140625,196.03408203125,2.5,-1.0,-1.0,960.0,40.0
28,0.46713333333333334,1,1,yellow_stone,0.9286783933639526,49.645751953125,157.03043212890626,93.495947265625,199.8587890625,71.570849609375,178.44461059570312,2.5,-1.0,-1.0,960.0,40.0
29,0.4838166666666667,2,1,yellow_stone,0.9428839087486267,-24.1326904296875,173.66690673828126,21.288818359375,216.476220703125,-1.42193603515625,195.07156372070312,2.5,-1.0,-1.0,960.0,40.0
29,0.4838166666666667,1,1,yellow_stone,0.9168251156806946,48.969775390625,157.95543212890624,93.118017578125,201.034375,71.043896484375,179.49490356445312,2.5,-1.0,-1.0,960.0,40.0
30,0.5005000000000001,2,1,yellow_stone,0.9627928137779236,-23.8900146484375,172.20855712890625,21.5486328125,215.1286376953125,-1.17069091796875,193.66859741210936,2.5,-1.0,-1.0,960.0,40.0
30,0.5005000000000001,1,1,yellow_stone,0.9376720190048218,48.626123046875,158.57156982421876,93.263720703125,202.19638671875,70.944921875,180.38397827148438,2.5,-1.0,-1.0,960.0,40.0
31,0.5171833333333333,2,1,yellow_stone,0.9577915072441101,-21.7841064453125,171.5773681640625,20.2214111328125,211.1505615234375,-0.78134765625,191.36396484375,2.5,-1.0,-1.0,960.0,40.0
31,0.5171833333333333,1,1,yellow_stone,0.9596589207649231,48.303662109375,159.08729248046876,93.343115234375,203.07734375,70.823388671875,181.0823181152344,2.5,-1.0,-1.0,960.0,40.0
32,0.5338666666666667,2,1,yellow_stone,0.9764426350593567,-21.3280029296875,170.54732666015624,20.689208984375,210.1739501953125,-0.31939697265625,190.3606384277344,2.5,-1.0,-1.0,960.0,40.0
32,0.5338666666666667,1,1,yellow_stone,0.9623300433158875,48.45048828125,160.3364013671875,93.100634765625,203.9269287109375,70.7755615234375,182.1316650390625,2.5,-1.0,-1.0,960.0,40.0
32,0.5338666666666667,1,0,red_stone,0.9146724343299866,13.515234375,54.8525634765625,49.023046875,85.53592529296876,31.269140625,70.19424438476562,2.5,-1.0,-1.0,960.0,40.0
33,0.55055,2,1,yellow_stone,0.9564286470413208,-21.025634765625,169.47091064453124,19.6796142578125,207.7444091796875,-0.67301025390625,188.60765991210937,2.5,-1.0,-1.0,960.0,40.0
33,0.55055,1,1,yellow_stone,0.941817045211792,48.289453125,161.1779296875,92.949072265625,204.720263671875,70.6192626953125,182.9490966796875,2.5,-1.0,-1.0,960.0,40.0
34,0.5672333333333334,2,1,yellow_stone,0.9523319005966187,-22.64658203125,167.40802001953125,21.26484375,208.7803466796875,-0.690869140625,188.09418334960938,2.5,-1.0,-1.0,960.0,40.0
34,0.5672333333333334,1,1,yellow_stone,0.9568046927452087,48.18154296875,161.55460205078126,92.672216796875,204.90517578125,70.4268798828125,183.22988891601562,2.5,-1.0,-1.0,960.0,40.0
35,0.5839166666666666,2,1,yellow_stone,0.9470429420471191,-23.0634521484375,166.21712646484374,21.9981201171875,208.799853515625,-0.532666015625,187.50848999023438,2.5,-1.0,-1.0,960.0,40.0
35,0.5839166666666666,1,1,yellow_stone,0.9583445191383362,47.58369140625,162.25377197265624,92.499267578125,206.0727294921875,70.0414794921875,184.1632507324219,2.5,-1.0,-1.0,960.0,40.0
36,0.6006,2,1,yellow_stone,0.9276158213615417,-23.8360595703125,164.35618896484374,22.70009765625,208.6981201171875,-0.56798095703125,186.52715454101562,2.5,-1.0,-1.0,960.0,40.0
36,0.6006,1,1,yellow_stone,0.9508518576622009,47.23876953125,163.2874267578125,91.61689453125,206.549072265625,69.42783203125,184.91824951171876,2.5,-1.0,-1.0,960.0,40.0
37,0.6172833333333333,2,1,yellow_stone,0.9509795904159546,-23.5646484375,163.0439453125,21.4318603515625,205.9903564453125,-1.06639404296875,184.51715087890625,2.5,-1.0,-1.0,960.0,40.0
37,0.6172833333333333,1,1,yellow_stone,0.9476016163825989,47.51435546875,164.38897705078125,91.228369140625,206.95859375,69.3713623046875,185.6737854003906,2.5,-1.0,-1.0,960.0,40.0
38,0.6339666666666667,2,1,yellow_stone,0.9519388675689697,-22.7717529296875,162.19840087890626,20.93095703125,203.8453125,-0.92039794921875,183.02185668945313,2.5,-1.0,-1.0,960.0,40.0
38,0.6339666666666667,1,1,yellow_stone,0.9122337698936462,47.41201171875,165.389794921875,91.535205078125,208.4026123046875,69.4736083984375,186.89620361328124,2.5,-1.0,-1.0,960.0,40.0
39,0.6506500000000001,1,1,yellow_stone,0.9291535019874573,47.627392578125,166.389794921875,91.17041015625,208.7054931640625,69.3989013671875,187.54764404296876,2.5,-1.0,-1.0,960.0,40.0
40,0.6673333333333333,1,1,yellow_stone,0.9161857962608337,47.909326171875,167.5561279296875,91.046435546875,209.3385009765625,69.477880859375,188.447314453125,2.5,-1.0,-1.0,960.0,40.0
41,0.6840166666666667,1,1,yellow_stone,0.9450917840003967,48.404345703125,168.65103759765626,90.71484375,209.530712890625,69.5595947265625,189.09087524414062,2.5,-1.0,-1.0,960.0,40.0
41,0.6840166666666667,2,0,red_stone,0.901532769203186,33.6021484375,115.7468017578125,71.969189453125,155.84913330078126,52.7856689453125,135.79796752929687,2.5,-1.0,-1.0,960.0,40.0
42,0.7007,1,1,yellow_stone,0.9389786720275879,48.670166015625,170.02791748046874,90.24150390625,210.0593994140625,69.4558349609375,190.0436584472656,2.5,-1.0,-1.0,960.0,40.0
43,0.7173833333333334,1,1,yellow_stone,0.960657000541687,47.676220703125,171.0697265625,90.429150390625,212.2693603515625,69.052685546875,191.66954345703124,2.5,-1.0,-1.0,960.0,40.0
44,0.7340666666666666,1,1,yellow_stone,0.9452932476997375,47.3484375,171.7655029296875,90.77080078125,213.65869140625,69.059619140625,192.71209716796875,2.5,-1.0,-1.0,960.0,40.0
45,0.75075,1,1,yellow_stone,0.9301568269729614,46.959033203125,172.3630126953125,89.970654296875,213.9383056640625,68.46484375,193.1506591796875,2.5,-1.0,-1.0,960.0,40.0
45,0.75075,1,0,red_stone,0.9476251602172852,6.570068359375,67.44035034179687,43.346337890625,99.39222412109375,24.958203125,83.41628723144531,2.5,-1.0,-1.0,960.0,40.0
46,0.7674333333333333,1,1,yellow_stone,0.9348692297935486,46.60634765625,172.7709228515625,89.933740234375,214.701123046875,68.2700439453125,193.73602294921875,2.5,-1.0,-1.0,960.0,40.0
46,0.7674333333333333,1,0,red_stone,0.933735728263855,6.9638671875,69.25857543945312,42.287939453125,100.0894775390625,24.6259033203125,84.67402648925781,2.5,-1.0,-1.0,960.0,40.0
47,0.7841166666666667,1,1,yellow_stone,0.9507503509521484,46.469189453125,173.10023193359376,89.91103515625,215.1748046875,68.1901123046875,194.13751831054688,2.5,-1.0,-1.0,960.0,40.0
47,0.7841166666666667,2,0,red_stone,0.9077099561691284,26.97822265625,122.80084228515625,67.066796875,164.53333740234376,47.022509765625,143.66708984375,2.5,-1.0,-1.0,960.0,40.0
48,0.8008000000000001,1,1,yellow_stone,0.9314944744110107,47.4693359375,174.49019775390624,89.43095703125,214.8868408203125,68.450146484375,194.6885192871094,2.5,-1.0,-1.0,960.0,40.0
49,0.8174833333333333,1,1,yellow_stone,0.9437607526779175,47.074267578125,175.968798828125,89.884716796875,217.0466552734375,68.4794921875,196.50772705078126,2.5,-1.0,-1.0,960.0,40.0
50,0.8341666666666667,1,1,yellow_stone,0.9284031391143799,45.51103515625,176.5557373046875,90.24453125,219.546337890625,67.877783203125,198.05103759765626,2.5,-1.0,-1.0,960.0,40.0
51,0.85085,1,1,yellow_stone,0.9246956706047058,46.41875,178.06961669921876,89.321533203125,219.253857421875,67.8701416015625,198.66173706054687,2.5,-1.0,-1.0,960.0,40.0
51,0.85085,-1,2,hog_line,0.9490844011306763,-326.4302734375,98.21641845703125,132.43583984375,111.55489501953124,-96.997216796875,104.88565673828126,2.5,-1.0,-1.0,960.0,40.0
51,0.85085,2,0,red_stone,0.9032880067825317,23.8569091796875,130.13436279296874,63.258251953125,171.04833984375,43.55758056640625,150.5913513183594,2.5,-1.0,-1.0,960.0,40.0
52,0.8675333333333334,1,1,yellow_stone,0.9391089677810669,47.299609375,179.25157470703124,89.19697265625,219.3776611328125,68.248291015625,199.3146179199219,2.5,-1.0,-1.0,960.0,40.0
52,0.8675333333333334,-1,2,hog_line,0.9309987425804138,-335.0871826171875,97.3735595703125,113.580078125,110.39674072265625,-110.75355224609375,103.88515014648438,2.5,-1.0,-1.0,960.0,40.0
53,0.8842166666666667,1,1,yellow_stone,0.9252052903175354,47.698681640625,180.17525634765624,88.488037109375,219.0973876953125,68.093359375,199.63632202148438,2.5,-1.0,-1.0,960.0,40.0
53,0.8842166666666667,2,0,red_stone,0.9108685255050659,21.22421875,131.98333740234375,61.606201171875,173.73436279296874,41.4152099609375,152.85885009765624,2.5,-1.0,-1.0,960.0,40.0
54,0.9009,1,1,yellow_stone,0.9146056771278381,48.001806640625,181.357373046875,86.6703125,218.2404541015625,67.3360595703125,199.79891357421874,2.5,-1.0,-1.0,960.0,40.0
54,0.9009,2,0,red_stone,0.929129421710968,19.754296875,132.89569091796875,60.87412109375,175.3688720703125,40.314208984375,154.1322814941406,2.5,-1.0,-1.0,960.0,40.0
55,0.9175833333333333,1,1,yellow_stone,0.9016642570495605,45.88330078125,181.4267578125,87.144287109375,220.768310546875,66.5137939453125,201.0975341796875,2.5,-1.0,-1.0,960.0,40.0
55,0.9175833333333333,2,0,red_stone,0.9250052571296692,19.023583984375,134.3914306640625,59.3328125,176.03109130859374,39.1781982421875,155.2112609863281,2.5,-1.0,-1.0,960.0,40.0
56,0.9342666666666667,1,1,yellow_stone,0.9347071647644043,45.182861328125,181.75235595703126,86.2484375,220.889990234375,65.7156494140625,201.32117309570313,2.5,-1.0,-1.0,960.0,40.0
57,0.95095,1,1,yellow_stone,0.9190225601196289,45.647802734375,182.70069580078126,86.7583984375,221.8111328125,66.2031005859375,202.25591430664062,2.5,-1.0,-1.0,960.0,40.0
57,0.95095,2,0,red_stone,0.919147789478302,16.0666748046875,135.6825927734375,57.50673828125,178.51380615234376,36.78670654296875,157.09819946289062,2.5,-1.0,-1.0,960.0,40.0
60,1.0010000000000001,1,1,yellow_stone,0.9388852119445801,46.042138671875,185.75020751953124,86.122265625,223.7314697265625,66.0822021484375,204.74083862304687,2.5,-1.0,-1.0,960.0,40.0
60,1.0010000000000001,2,0,red_stone,0.9391781687736511,13.6963134765625,137.1436279296875,53.167626953125,177.58004150390624,33.43197021484375,157.36183471679686,2.5,-1.0,-1.0,960.0,40.0
61,1.0176833333333333,1,1,yellow_stone,0.9433189630508423,45.33818359375,186.24144287109374,87.20751953125,225.916650390625,66.2728515625,206.07904663085938,2.5,-1.0,-1.0,960.0,40.0
61,1.0176833333333333,2,0,red_stone,0.9219393134117126,12.2703125,136.9718994140625,52.431298828125,177.768359375,32.3508056640625,157.37012939453126,2.5,-1.0,-1.0,960.0,40.0
62,1.0343666666666667,1,1,yellow_stone,0.9602444171905518,44.46064453125,187.04329833984374,87.26064453125,227.79384765625,65.86064453125,207.41857299804687,2.5,-1.0,-1.0,960.0,40.0
62,1.0343666666666667,2,0,red_stone,0.902743935585022,10.78994140625,136.2428955078125,52.8658203125,178.9041015625,31.827880859375,157.57349853515626,2.5,-1.0,-1.0,960.0,40.0
63,1.05105,1,1,yellow_stone,0.9758180379867554,43.360205078125,186.99879150390626,88.01435546875,229.66220703125,65.6872802734375,208.33049926757812,2.5,-1.0,-1.0,960.0,40.0
64,1.0677333333333334,1,1,yellow_stone,0.9467715620994568,44.187255859375,188.091064453125,87.980810546875,230.0660400390625,66.084033203125,209.07855224609375,2.5,-1.0,-1.0,960.0,40.0
65,1.0844166666666666,1,1,yellow_stone,0.9342647194862366,43.652197265625,189.8640869140625,87.5404296875,232.240234375,65.5963134765625,211.05216064453126,2.5,-1.0,-1.0,960.0,40.0
66,1.1011,1,1,yellow_stone,0.9461318850517273,42.7583984375,190.60126953125,86.893505859375,233.387890625,64.8259521484375,211.994580078125,2.5,-1.0,-1.0,960.0,40.0
67,1.1177833333333334,1,1,yellow_stone,0.9494401216506958,42.6576171875,191.45205078125,86.599267578125,234.0350341796875,64.6284423828125,212.74354248046876,2.5,-1.0,-1.0,960.0,40.0
68,1.1344666666666667,1,1,yellow_stone,0.9649646878242493,42.708984375,192.03515625,86.8171875,234.8508056640625,64.7630859375,213.44298095703124,2.5,-1.0,-1.0,960.0,40.0
69,1.1511500000000001,1,1,yellow_stone,0.9580594897270203,42.581396484375,192.4033203125,86.894189453125,235.49833984375,64.73779296875,213.950830078125,2.5,-1.0,-1.0,960.0,40.0
70,1.1678333333333333,1,1,yellow_stone,0.9405074715614319,42.15009765625,193.3314697265625,86.867626953125,236.913525390625,64.5088623046875,215.12249755859375,2.5,-1.0,-1.0,960.0,40.0
71,1.1845166666666667,1,1,yellow_stone,0.9180499315261841,41.186376953125,193.6986328125,86.269384765625,237.88701171875,63.727880859375,215.792822265625,2.5,-1.0,-1.0,960.0,40.0
72,1.2012,1,1,yellow_stone,0.92216557264328,40.628369140625,194.8689208984375,83.33037109375,237.0391845703125,61.9793701171875,215.954052734375,2.5,-1.0,-1.0,960.0,40.0
73,1.2178833333333334,1,1,yellow_stone,0.9424427151679993,40.46376953125,196.76171875,80.88564453125,236.834326171875,60.67470703125,216.7980224609375,2.5,-1.0,-1.0,960.0,40.0
74,1.2345666666666666,1,1,yellow_stone,0.9053433537483215,41.131787109375,198.844384765625,80.78486328125,238.0769775390625,60.9583251953125,218.46068115234374,2.5,-1.0,-1.0,960.0,40.0
75,1.25125,1,1,yellow_stone,0.9214380383491516,41.75185546875,199.69990234375,81.7255859375,238.963232421875,61.738720703125,219.3315673828125,2.5,-1.0,-1.0,960.0,40.0
76,1.2679333333333334,1,1,yellow_stone,0.9218809008598328,40.492529296875,199.734814453125,83.24931640625,241.8149658203125,61.8709228515625,220.77489013671874,2.5,-1.0,-1.0,960.0,40.0
77,1.2846166666666667,1,1,yellow_stone,0.9545067548751831,39.913623046875,199.50166015625,84.631103515625,243.526611328125,62.27236328125,221.5141357421875,2.5,-1.0,-1.0,960.0,40.0
78,1.3013000000000001,1,1,yellow_stone,0.9571906328201294,39.531591796875,200.57822265625,84.010546875,244.41689453125,61.7710693359375,222.49755859375,2.5,-1.0,-1.0,960.0,40.0
79,1.3179833333333333,1,1,yellow_stone,0.9751551151275635,39.109228515625,200.9318115234375,83.924365234375,245.1998779296875,61.516796875,223.0658447265625,2.5,-1.0,-1.0,960.0,40.0
80,1.3346666666666667,1,1,yellow_stone,0.9661781787872314,39.190234375,202.3210693359375,83.4853515625,246.126025390625,61.33779296875,224.22354736328126,2.5,-1.0,-1.0,960.0,40.0
81,1.35135,1,1,yellow_stone,0.9696410298347473,39.214453125,202.9451171875,83.31875,246.588037109375,61.2666015625,224.7665771484375,2.5,-1.0,-1.0,960.0,40.0
82,1.3680333333333334,1,1,yellow_stone,0.9521473050117493,39.28349609375,202.91396484375,83.45009765625,246.5825439453125,61.366796875,224.74825439453124,2.5,-1.0,-1.0,960.0,40.0
83,1.3847166666666666,1,1,yellow_stone,0.9371262788772583,39.985791015625,204.230859375,82.990673828125,246.527490234375,61.488232421875,225.3791748046875,2.5,-1.0,-1.0,960.0,40.0
83,1.3847166666666666,3,1,yellow_stone,0.950127124786377,-23.803857421875,396.4361328125,21.3510986328125,415.84521484375,-1.22637939453125,406.140673828125,2.5,-1.0,-1.0,960.0,40.0
84,1.4014,1,1,yellow_stone,0.9383254647254944,40.249951171875,205.3174072265625,82.304541015625,246.5409423828125,61.27724609375,225.9291748046875,2.5,-1.0,-1.0,960.0,40.0
84,1.4014,3,1,yellow_stone,0.9353609681129456,-25.9804443359375,394.74296875,22.99697265625,415.877490234375,-1.49173583984375,405.3102294921875,2.5,-1.0,-1.0,960.0,40.0
85,1.4180833333333334,1,1,yellow_stone,0.9250401258468628,39.872314453125,206.1441650390625,80.650244140625,246.162939453125,60.261279296875,226.15355224609374,2.5,-1.0,-1.0,960.0,40.0
85,1.4180833333333334,3,1,yellow_stone,0.9305425882339478,-29.087548828125,391.6841552734375,26.639013671875,415.941064453125,-1.224267578125,403.81260986328124,2.5,-1.0,-1.0,960.0,40.0
86,1.4347666666666667,3,1,yellow_stone,0.9024507999420166,-31.63857421875,389.176806640625,28.934375,415.881689453125,-1.352099609375,402.529248046875,2.5,-1.0,-1.0,960.0,40.0
87,1.4514500000000001,3,1,yellow_stone,0.914983868598938,-33.396435546875,387.6111572265625,29.75048828125,415.948681640625,-1.8229736328125,401.77991943359376,2.5,-1.0,-1.0,960.0,40.0
87,1.4514500000000001,1,1,yellow_stone,0.9001622796058655,38.8533203125,207.271875,78.76748046875,246.530615234375,58.810400390625,226.9012451171875,2.5,-1.0,-1.0,960.0,40.0
88,1.4681333333333333,3,1,yellow_stone,0.9284428358078003,-34.2683349609375,385.83916015625,30.882373046875,415.7009765625,-1.69298095703125,400.770068359375,2.5,-1.0,-1.0,960.0,40.0
88,1.4681333333333333,1,1,yellow_stone,0.9054355621337891,38.44716796875,207.198046875,78.32587890625,246.46884765625,58.3865234375,226.833447265625,2.5,-1.0,-1.0,960.0,40.0
89,1.4848166666666667,3,1,yellow_stone,0.9174624681472778,-36.654638671875,382.6982666015625,33.805224609375,415.829931640625,-1.42470703125,399.26409912109375,2.5,-1.0,-1.0,960.0,40.0
89,1.4848166666666667,1,1,yellow_stone,0.9302800893783569,38.72802734375,206.9917724609375,79.743310546875,247.2248291015625,59.2356689453125,227.10830078125,2.5,-1.0,-1.0,960.0,40.0
89,1.4848166666666667,-1,2,hog_line,0.9248625636100769,-249.54166259765626,58.747015380859374,264.060986328125,72.91529541015625,7.259661865234375,65.8311553955078,2.5,-1.0,-1.0,960.0,40.0
